family,node,trigger_date,dedup_variant,parameterization,direction,sigma20,state,state_immature,entry_price,fill_date,stopped_at_bar,liftoff_at_bar,entry_price_fm,fwd_ret_5,fwd_mdd_5,fwd_mfe_5,fwd_ret_10,fwd_mdd_10,fwd_mfe_10,fwd_ret_21,fwd_mdd_21,fwd_mfe_21,fwd_ret_63,fwd_mdd_63,fwd_mfe_63,mfe_R_5,mae_R_5,mfe_R_10,mae_R_10,mfe_R_21,mae_R_21,mfe_R_63,mae_R_63,policy_R_rot21,never_touch_m1r_rot21,excess_21,excess_63,exhaust_exit_ret,exhaust_exit_R,accel_flip_date,accel_flip_exit_ret,accel_flip_exit_R,exhaust_minus_accel_flip_lag,vix_pctile,spy_above_200d,policy_R_pos63,never_touch_m1r_pos63,note,routing_cell,ohlc_coverage,state_hl,entry_price_hl,fill_date_hl,stopped_at_bar_hl,liftoff_at_bar_hl,note_hl,mfe_R_hl_21,mae_R_hl_21,mfe_R_hl_63,mae_R_hl_63
washout_p8,XLU,2022-07-01,first21,pos63,in,0.0866560580142941,CUSHIONED,False,30.95841407775879,2022-07-05,,,30.95841407775879,0.0074928878928601,0.0,0.0123921786074594,-0.0024495529422636,-0.0087895940669546,0.0123921786074594,0.0711814492217883,-0.0157059969657062,0.0711814492217883,-0.021805450946869,-0.0496581721846144,0.1256488998760099,0.143,0.0,0.143,-0.1014,0.8214,-0.1812,1.45,-0.573,,,-0.01388,0.014439,,,2022-07-14,0.005188,0.0599,,0.7619047619047619,0.0,-0.2516,True,,,True,CUSHIONED,34.70000076293945,2022-07-05,,,HL-cushioned at bar +26; ret@read=-0.028,0.8963,-0.2577,1.4666,-0.6701
washout_p8,XLU,2022-10-21,first21,rot21,in,0.1030067331042944,DEAD_MONEY,False,28.671062469482425,2022-10-24,,,28.671062469482425,0.0460524801465471,0.0,0.0559208972601856,0.0308582537902408,0.0,0.0559208972601856,0.0925751605220206,0.0,0.0925751605220206,0.0843012863182777,0.0,0.1383143068997161,0.5429,0.0,0.5429,0.0,0.8987,0.0,1.3428,0.0,0.8987,True,0.037068,0.022754,,,2022-12-20,0.115254,1.1189,,0.8670634920634921,0.0,,,,,True,DEAD_MONEY,31.920000076293945,2022-10-24,,,HL dead-money (edge); ret@read=+0.093,0.9641,0.0,0.9641,0.0
washout_p8,XLU,2022-10-21,first21,pos63,in,0.1030067331042944,CUSHIONED,False,28.671062469482425,2022-10-24,,,28.671062469482425,0.0460524801465471,0.0,0.0559208972601856,0.0308582537902408,0.0,0.0559208972601856,0.0925751605220206,0.0,0.0925751605220206,0.0843012863182777,0.0,0.1383143068997161,0.5429,0.0,0.5429,0.0,0.8987,0.0,1.3428,0.0,,,0.037068,0.022754,,,2022-12-20,0.115254,1.1189,,0.8670634920634921,0.0,0.8184,True,,,True,CUSHIONED,31.920000076293945,2022-10-24,,,HL-cushioned at bar +22; ret@read=+0.076,0.9641,0.0,1.5131,0.0
washout_p8,XLU,2023-03-17,first21,rot21,in,0.0594989411047329,DEAD_MONEY,False,30.56004524230957,2023-03-20,,,30.56004524230957,-0.0183583906520082,-0.0492537727967924,0.0,0.0034328479774863,-0.0492537727967924,0.0102984815193107,0.0364177599109738,-0.0492537727967924,0.0419400752640153,-0.0073030872975824,-0.0492537727967924,0.0443283143800206,0.0,-0.8278,0.1731,-0.8278,0.7049,-0.8278,0.745,-0.8278,0.6121,True,-0.015393,-0.121754,,,2023-03-24,-0.018358,-0.3085,,0.7301587301587301,1.0,,,,,True,DEAD_MONEY,33.5,2023-03-20,,,HL dead-money (edge); ret@read=+0.036,0.7927,-0.9081,0.7927,-0.9081
washout_p8,XLU,2023-03-17,first21,pos63,in,0.0594989411047329,DEAD_MONEY,False,30.56004524230957,2023-03-20,,,30.56004524230957,-0.0183583906520082,-0.0492537727967924,0.0,0.0034328479774863,-0.0492537727967924,0.0102984815193107,0.0364177599109738,-0.0492537727967924,0.0419400752640153,-0.0073030872975824,-0.0492537727967924,0.0443283143800206,0.0,-0.8278,0.1731,-0.8278,0.7049,-0.8278,0.745,-0.8278,,,-0.015393,-0.121754,,,2023-03-24,-0.018358,-0.3085,,0.7301587301587301,1.0,-0.1227,True,,,True,DEAD_MONEY,33.5,2023-03-20,,,HL dead-money; ret@read=-0.015,0.7927,-0.9081,0.8228,-0.9081
washout_p8,XLU,2023-09-15,first21,rot21,in,0.036826582455681,STOPPED,False,29.836435317993164,2023-09-18,6.0,,29.836435317993164,-0.0181761868095303,-0.0181761868095303,0.0,-0.1270777736971153,-0.1270777736971153,0.0,-0.0717725662497679,-0.1270777736971153,0.0,-0.0062140711256267,-0.1270777736971153,0.024701070167044,0.0,-0.4936,0.0,-3.4507,0.0,-3.4507,0.6707,-3.4507,-1.0,False,-0.054619,-0.068434,,,2023-09-25,-0.047538,-1.2909,,0.0476190476190476,1.0,,,,,True,STOPPED,32.185001373291016,2023-09-18,6.0,,HL-stop at bar +6,0.1603,-4.0497,0.1603,-4.0497
washout_p8,XLU,2023-09-15,first21,pos63,in,0.036826582455681,STOPPED,False,29.836435317993164,2023-09-18,6.0,,29.836435317993164,-0.0181761868095303,-0.0181761868095303,0.0,-0.1270777736971153,-0.1270777736971153,0.0,-0.0717725662497679,-0.1270777736971153,0.0,-0.0062140711256267,-0.1270777736971153,0.024701070167044,0.0,-0.4936,0.0,-3.4507,0.0,-3.4507,0.6707,-3.4507,,,-0.054619,-0.068434,,,2023-09-25,-0.047538,-1.2909,,0.0476190476190476,1.0,-1.0,False,,,True,STOPPED,32.185001373291016,2023-09-18,6.0,,HL-stop at bar +6,0.1603,-4.0497,0.9829,-4.0497
washout_p8,XLU,2023-10-20,first21,rot21,in,0.0780239816226364,CLEAN_LIFTOFF,False,26.67063331604004,2023-10-23,,18.0,26.67063331604004,0.0285018486253363,0.0,0.0403196917877897,0.0722975238740097,0.0,0.0750780960979091,0.0815084330770024,0.0,0.0825511923577995,0.0516987908183117,0.0,0.1463330037209935,0.5168,0.0,0.9622,0.0,1.058,0.0,1.8755,0.0,1.0447,True,0.003475,-0.107408,,,2023-10-24,0.031456,0.4032,,0.5476190476190477,1.0,,,,,True,CLEAN_LIFTOFF,28.770000457763672,2023-10-23,,9.0,HL-liftoff at bar +9,1.1471,0.0,1.1471,0.0
washout_p8,XLU,2023-10-20,first21,pos63,in,0.0780239816226364,CUSHIONED,False,26.67063331604004,2023-10-23,,,26.67063331604004,0.0285018486253363,0.0,0.0403196917877897,0.0722975238740097,0.0,0.0750780960979091,0.0815084330770024,0.0,0.0825511923577995,0.0516987908183117,0.0,0.1463330037209935,0.5168,0.0,0.9622,0.0,1.058,0.0,1.8755,0.0,,,0.003475,-0.107408,,,2023-10-24,0.031456,0.4032,,0.5476190476190477,1.0,0.6626,True,,,True,CLEAN_LIFTOFF,28.770000457763672,2023-10-23,,37.0,HL-liftoff at bar +37,1.1471,0.0,2.0403,0.0
washout_p8,XLU,2024-11-22,first21,rot21,in,0.0564904305801072,STOPPED,False,39.06785583496094,2024-11-25,15.0,,39.06785583496094,-0.0140931848797293,-0.0140931848797293,0.0162991324236403,-0.042646984729828,-0.042646984729828,0.0162991324236403,-0.057204266133823,-0.0822304246566193,0.0162991324236403,-0.0211234709615986,-0.0822304246566193,0.0162991324236403,0.2885,-0.2495,0.2885,-0.7549,0.2885,-1.4557,0.2885,-1.4557,-1.0,False,-0.066968,-0.018864,,,2024-12-04,-0.011152,-0.1974,,0.4503968253968254,1.0,,,,,True,STOPPED,40.79999923706055,2024-11-25,14.0,,HL-stop at bar +14,0.3927,-1.4969,0.3927,-1.4969
washout_p8,XLU,2024-11-22,first21,pos63,in,0.0564904305801072,STOPPED,False,39.06785583496094,2024-11-25,15.0,,39.06785583496094,-0.0140931848797293,-0.0140931848797293,0.0162991324236403,-0.042646984729828,-0.042646984729828,0.0162991324236403,-0.057204266133823,-0.0822304246566193,0.0162991324236403,-0.0211234709615986,-0.0822304246566193,0.0162991324236403,0.2885,-0.2495,0.2885,-0.7549,0.2885,-1.4557,0.2885,-1.4557,,,-0.066968,-0.018864,,,2024-12-04,-0.011152,-0.1974,,0.4503968253968254,1.0,-1.0,False,,,True,STOPPED,40.79999923706055,2024-11-25,14.0,,HL-stop at bar +14,0.3927,-1.4969,0.3927,-1.6682
washout_p8,XLU,2025-01-03,first21,rot21,in,0.0417139749345354,CLEAN_LIFTOFF,False,36.79438781738281,2025-01-06,,9.0,36.79438781738281,-0.0070847037580914,-0.0199422980504337,0.0,0.0275519137149746,-0.0199422980504337,0.050249299460843,0.0272895095997813,-0.0199422980504337,0.050249299460843,-0.0342592366041195,-0.0342592366041195,0.0531355373758426,0.0,-0.4781,1.2046,-0.4781,1.2046,-0.4781,1.2738,-0.8213,0.6542,True,0.00888,0.129316,,,2025-01-13,-0.007085,-0.1698,,0.5615079365079365,1.0,,,,,True,CLEAN_LIFTOFF,38.11000061035156,2025-01-06,,9.0,HL-liftoff at bar +9,1.3273,-0.7265,1.3273,-0.7265
washout_p8,XLU,2025-01-03,first21,pos63,in,0.0417139749345354,CUSHIONED,False,36.79438781738281,2025-01-06,,,36.79438781738281,-0.0070847037580914,-0.0199422980504337,0.0,0.0275519137149746,-0.0199422980504337,0.050249299460843,0.0272895095997813,-0.0199422980504337,0.050249299460843,-0.0342592366041195,-0.0342592366041195,0.0531355373758426,0.0,-0.4781,1.2046,-0.4781,1.2046,-0.4781,1.2738,-0.8213,,,0.00888,0.129316,,,2025-01-13,-0.007085,-0.1698,,0.5615079365079365,1.0,-0.8213,True,,,True,STOPPED,38.11000061035156,2025-01-06,62.0,,HL-stop at bar +62,1.3273,-0.7265,1.3556,-1.3965
washout_p8,XLU,2026-01-02,first21,rot21,in,0.0336697673053913,DEAD_MONEY,False,42.403541564941406,2026-01-05,,,42.403541564941406,-0.0028103154473159,-0.019438037667709,0.0049179395806018,0.0060888818598765,-0.019438037667709,0.0213114013757311,0.0088992872689535,-0.019438037667709,0.0213114013757311,0.0911824519869584,-0.019438037667709,0.1177985385532025,0.1461,-0.5773,0.633,-0.5773,0.633,-0.5773,3.4986,-0.5773,0.2643,True,0.011124,0.130006,,,2026-01-07,-0.016628,-0.4938,,0.2638888888888889,1.0,,,,,True,DEAD_MONEY,42.70000076293945,2026-01-05,,,HL dead-money; ret@read=+0.009,0.779,-0.6677,0.779,-0.6677
washout_p8,XLU,2026-01-02,first21,pos63,in,0.0336697673053913,CLEAN_LIFTOFF,False,42.403541564941406,2026-01-05,,28.0,42.403541564941406,-0.0028103154473159,-0.019438037667709,0.0049179395806018,0.0060888818598765,-0.019438037667709,0.0213114013757311,0.0088992872689535,-0.019438037667709,0.0213114013757311,0.0911824519869584,-0.019438037667709,0.1177985385532025,0.1461,-0.5773,0.633,-0.5773,0.633,-0.5773,3.4986,-0.5773,,,0.011124,0.130006,,,2026-01-07,-0.016628,-0.4938,,0.2638888888888889,1.0,2.7081,True,,,True,CLEAN_LIFTOFF,42.70000076293945,2026-01-05,,27.0,HL-liftoff at bar +27,0.779,-0.6677,3.5473,-0.6677
washout_p8,XLU,2026-06-05,first21,rot21,in,0.0553025874783005,,True,43.243865966796875,2026-06-08,,,43.243865966796875,0.0280331365581874,0.0,0.0280331365581874,0.0422287343464959,0.0,0.0422287343464959,,,,,,,0.5069,0.0,0.7636,0.0,,,,,,,,,,,2026-06-09,0.011029,0.1994,,0.8253968253968254,1.0,,,,,True,,43.52000045776367,2026-06-08,,,not yet matured: only 17/21 bars available,,,,
washout_p8,XLU,2026-06-05,first21,pos63,in,0.0553025874783005,,True,43.243865966796875,2026-06-08,,,43.243865966796875,0.0280331365581874,0.0,0.0280331365581874,0.0422287343464959,0.0,0.0422287343464959,,,,,,,0.5069,0.0,0.7636,0.0,,,,,,,,,,,2026-06-09,0.011029,0.1994,,0.8253968253968254,1.0,,,,,True,,43.52000045776367,2026-06-08,,,not yet matured: only 17/63 bars available,,,,
washout_p8,XLE,1999-10-15,first21,rot21,in,0.0643783132824688,CLEAN_LIFTOFF,False,6.589498043060303,1999-10-18,,21.0,6.589498043060303,0.0284359150424204,0.0,0.0456156621171199,0.024289214286898,0.0,0.0456156621171199,0.0805688239511188,-0.0308063887152775,0.0805688239511188,0.0801910880523364,-0.0308063887152775,0.0995257388300707,0.7086,0.0,0.7086,0.0,1.2515,-0.4785,1.546,-0.4785,1.2515,True,-0.042413,-0.081909,,,1999-11-01,0.014811,0.2301,,0.8883495145631068,0.0,,,,,True,CLEAN_LIFTOFF,13.1875,1999-10-18,,21.0,HL-liftoff at bar +21,1.2515,-0.5889,1.2515,-0.5889
washout_p8,XLE,1999-10-15,first21,pos63,in,0.0643783132824688,CUSHIONED,False,6.589498043060303,1999-10-18,,,6.589498043060303,0.0284359150424204,0.0,0.0456156621171199,0.024289214286898,0.0,0.0456156621171199,0.0805688239511188,-0.0308063887152775,0.0805688239511188,0.0801910880523364,-0.0308063887152775,0.0995257388300707,0.7086,0.0,0.7086,0.0,1.2515,-0.4785,1.546,-0.4785,,,-0.042413,-0.081909,,,1999-11-01,0.014811,0.2301,,0.8883495145631068,0.0,1.2456,True,,,True,CUSHIONED,13.1875,1999-10-18,,,HL-cushioned at bar +21; ret@read=+0.077,1.2515,-0.5889,1.6564,-0.5889
washout_p8,XLE,2000-03-03,first21,rot21,in,0.1006643233694253,CLEAN_LIFTOFF,False,6.695070266723633,2000-03-06,,17.0,6.695070266723633,0.0233914126054621,0.0,0.0690057675680064,0.0268201171176689,0.0,0.0760235688269288,0.1054455727612391,0.0,0.1195277545514501,0.1429983661643608,0.0,0.2116483791980103,0.6855,0.0,0.7552,0.0,1.1874,0.0,2.1025,0.0,1.0475,True,0.028476,0.08755,,,2000-03-17,0.02682,0.2664,,0.0198675496688741,1.0,,,,,True,CLEAN_LIFTOFF,13.359375,2000-03-06,,17.0,HL-liftoff at bar +17,1.3013,-0.2672,1.3013,-0.2672
washout_p8,XLE,2000-03-03,first21,pos63,in,0.1006643233694253,CLEAN_LIFTOFF,False,6.695070266723633,2000-03-06,,49.0,6.695070266723633,0.0233914126054621,0.0,0.0690057675680064,0.0268201171176689,0.0,0.0760235688269288,0.1054455727612391,0.0,0.1195277545514501,0.1429983661643608,0.0,0.2116483791980103,0.6855,0.0,0.7552,0.0,1.1874,0.0,2.1025,0.0,,,0.028476,0.08755,,,2000-03-17,0.02682,0.2664,,0.0198675496688741,1.0,1.4205,True,,,True,CLEAN_LIFTOFF,13.359375,2000-03-06,,49.0,HL-liftoff at bar +49,1.3013,-0.2672,2.0798,-0.2672
washout_p8,XLE,2000-07-28,first21,rot21,in,0.0819316855228963,CLEAN_LIFTOFF,False,7.373669624328613,2000-07-31,,10.0,7.373669624328613,0.041220067168892,0.0,0.041220067168892,0.0856526889479145,0.0,0.0856526889479145,0.1231261122010467,0.0,0.139186298549649,0.0709915204026769,0.0,0.180671050005736,0.5031,0.0,1.0454,0.0,1.6988,0.0,2.2051,0.0,1.5028,True,0.06161,0.09455,,,2000-08-30,0.109208,1.3329,,0.1212871287128712,0.0,,,,,True,CLEAN_LIFTOFF,14.59375,2000-07-31,,7.0,HL-liftoff at bar +7,1.7511,0.0,1.7511,0.0
washout_p8,XLE,2000-07-28,first21,pos63,in,0.0819316855228963,CLEAN_LIFTOFF,False,7.373669624328613,2000-07-31,,33.0,7.373669624328613,0.041220067168892,0.0,0.041220067168892,0.0856526889479145,0.0,0.0856526889479145,0.1231261122010467,0.0,0.139186298549649,0.0709915204026769,0.0,0.180671050005736,0.5031,0.0,1.0454,0.0,1.6988,0.0,2.2051,0.0,,,0.06161,0.09455,,,2000-08-30,0.109208,1.3329,,0.1212871287128712,0.0,0.8665,True,,,True,CLEAN_LIFTOFF,14.59375,2000-07-31,,29.0,HL-liftoff at bar +29,1.7511,0.0,2.3261,0.0
washout_p8,XLE,2000-12-22,first21,rot21,in,0.0979732815318279,DEAD_MONEY,False,8.485371589660645,2000-12-26,,,8.485371589660645,-0.0328014757309225,-0.0328014757309225,0.0154644696291352,-0.0590435666779094,-0.0651350702220845,0.0154644696291352,-0.0468601662231553,-0.0820046446457156,0.0154644696291352,-0.0779988821650706,-0.088827978286624,0.0265802174686826,0.1578,-0.3348,0.1578,-0.6648,0.1578,-0.837,0.2713,-0.9067,-0.4783,True,-0.073542,0.050409,,,2001-01-05,-0.045923,-0.4687,,0.8670634920634921,0.0,,,,,True,DEAD_MONEY,16.671875,2000-12-26,,,HL dead-money; ret@read=-0.047,0.2344,-0.9662,0.2344,-0.9662
washout_p8,XLE,2000-12-22,first21,pos63,in,0.0979732815318279,DEAD_MONEY,False,8.485371589660645,2000-12-26,,,8.485371589660645,-0.0328014757309225,-0.0328014757309225,0.0154644696291352,-0.0590435666779094,-0.0651350702220845,0.0154644696291352,-0.0468601662231553,-0.0820046446457156,0.0154644696291352,-0.0779988821650706,-0.088827978286624,0.0265802174686826,0.1578,-0.3348,0.1578,-0.6648,0.1578,-0.837,0.2713,-0.9067,,,-0.073542,0.050409,,,2001-01-05,-0.045923,-0.4687,,0.8670634920634921,0.0,-0.7961,True,,,True,STOPPED,16.671875,2000-12-26,59.0,,HL-stop at bar +59,0.2344,-0.9662,0.308,-1.1919
washout_p8,XLE,2001-04-13,first21,rot21,in,0.0888998360987875,DEAD_MONEY,False,8.239585876464844,2001-04-16,,,8.239585876464844,0.0195165831928212,-0.0173483697368189,0.0195165831928212,0.0492567448070748,-0.0173483697368189,0.0563813046364789,0.0402725423364713,-0.0173483697368189,0.0563813046364789,-0.0917888218196835,-0.0917888218196835,0.0743499410636687,0.2195,-0.1951,0.6342,-0.1951,0.6342,-0.1951,0.8363,-1.0325,0.453,True,-0.030986,-0.121154,,,2001-05-03,0.012702,0.1429,,0.753968253968254,0.0,,,,,True,DEAD_MONEY,16.139999389648438,2001-04-16,,,HL dead-money; ret@read=+0.040,0.683,-0.2439,0.683,-0.2439
washout_p8,XLE,2001-04-13,first21,pos63,in,0.0888998360987875,STOPPED,False,8.239585876464844,2001-04-16,63.0,,8.239585876464844,0.0195165831928212,-0.0173483697368189,0.0195165831928212,0.0492567448070748,-0.0173483697368189,0.0563813046364789,0.0402725423364713,-0.0173483697368189,0.0563813046364789,-0.0917888218196835,-0.0917888218196835,0.0743499410636687,0.2195,-0.1951,0.6342,-0.1951,0.6342,-0.1951,0.8363,-1.0325,,,-0.030986,-0.121154,,,2001-05-03,0.012702,0.1429,,0.753968253968254,0.0,-1.0,False,,,True,STOPPED,16.139999389648438,2001-04-16,60.0,,HL-stop at bar +60,0.683,-0.2439,0.913,-1.1709
washout_p8,XLE,2001-07-27,first21,rot21,in,0.0798280187525086,DEAD_MONEY,False,7.78333044052124,2001-07-30,,,7.78333044052124,-0.0319604563596734,-0.0319604563596734,0.0,-0.0405270484089551,-0.0517294583836488,0.0,-0.0355845834793201,-0.0517294583836488,0.0,-0.096428945794745,-0.2054401483272474,0.0,0.0,-0.4004,0.0,-0.648,0.0,-0.648,0.0,-2.5735,-0.4458,True,-0.000252,0.002312,,,2001-08-07,-0.051729,-0.648,,0.3293650793650793,0.0,,,,,True,DEAD_MONEY,15.175000190734863,2001-07-30,,,HL dead-money; ret@read=-0.036,0.1032,-0.7636,0.1032,-0.7636
washout_p8,XLE,2001-07-27,first21,pos63,in,0.0798280187525086,STOPPED,False,7.78333044052124,2001-07-30,31.0,,7.78333044052124,-0.0319604563596734,-0.0319604563596734,0.0,-0.0405270484089551,-0.0517294583836488,0.0,-0.0355845834793201,-0.0517294583836488,0.0,-0.096428945794745,-0.2054401483272474,0.0,0.0,-0.4004,0.0,-0.648,0.0,-0.648,0.0,-2.5735,,,-0.000252,0.002312,,,2001-08-07,-0.051729,-0.648,,0.3293650793650793,0.0,-1.0,False,,,True,STOPPED,15.175000190734863,2001-07-30,30.0,,HL-stop at bar +30,0.1032,-0.7636,0.1032,-2.7241
washout_p8,XLE,2001-09-28,first21,rot21,in,0.0976320545850384,CLEAN_LIFTOFF,False,6.566003799438477,2001-10-01,,7.0,6.566003799438477,0.0703070056822456,0.0,0.0703070056822456,0.0915160798459946,0.0,0.1197961525959359,0.0534173503555723,0.0,0.1197961525959359,0.0530253361169879,-0.0243517966859327,0.1197961525959359,0.7201,0.0,1.227,0.0,1.227,0.0,1.227,-0.2494,0.5471,True,0.035291,-0.046938,,,2001-10-19,0.071485,0.7322,,0.9702380952380952,0.0,,,,,True,CLEAN_LIFTOFF,12.729999542236328,2001-10-01,,7.0,HL-liftoff at bar +7,1.3839,-0.0161,1.3839,-0.0161
washout_p8,XLE,2001-09-28,first21,pos63,in,0.0976320545850384,CUSHIONED,False,6.566003799438477,2001-10-01,,,6.566003799438477,0.0703070056822456,0.0,0.0703070056822456,0.0915160798459946,0.0,0.1197961525959359,0.0534173503555723,0.0,0.1197961525959359,0.0530253361169879,-0.0243517966859327,0.1197961525959359,0.7201,0.0,1.227,0.0,1.227,0.0,1.227,-0.2494,,,0.035291,-0.046938,,,2001-10-19,0.071485,0.7322,,0.9702380952380952,0.0,0.5431,True,,,True,CUSHIONED,12.729999542236328,2001-10-01,,,HL-cushioned at bar +7; ret@read=+0.049,1.3839,-0.0161,1.3839,-0.5874
washout_p8,XLE,2002-06-28,first21,rot21,in,0.0487872655431543,STOPPED,False,6.7832417488098145,2002-07-01,6.0,,6.7832417488098145,-0.0150287276592038,-0.0196528920728138,0.009634326102955,-0.1252404750374486,-0.1252404750374486,0.009634326102955,-0.1302506367267937,-0.236994313517096,0.009634326102955,-0.1801447387854294,-0.236994313517096,0.009634326102955,0.1975,-0.4028,0.1975,-2.5671,0.1975,-4.8577,0.1975,-4.8577,-1.0,False,-0.069754,-0.026859,,,2002-07-09,-0.057032,-1.169,,0.6984126984126984,0.0,,,,,True,STOPPED,12.975000381469727,2002-07-01,6.0,,HL-stop at bar +6,0.2291,-5.1895,0.2291,-5.1895
washout_p8,XLE,2002-06-28,first21,pos63,in,0.0487872655431543,STOPPED,False,6.7832417488098145,2002-07-01,6.0,,6.7832417488098145,-0.0150287276592038,-0.0196528920728138,0.009634326102955,-0.1252404750374486,-0.1252404750374486,0.009634326102955,-0.1302506367267937,-0.236994313517096,0.009634326102955,-0.1801447387854294,-0.236994313517096,0.009634326102955,0.1975,-0.4028,0.1975,-2.5671,0.1975,-4.8577,0.1975,-4.8577,,,-0.069754,-0.026859,,,2002-07-09,-0.057032,-1.169,,0.6984126984126984,0.0,-1.0,False,,,True,STOPPED,12.975000381469727,2002-07-01,6.0,,HL-stop at bar +6,0.2291,-5.1895,0.2291,-5.1895
washout_p8,XLE,2002-08-09,first21,rot21,in,0.1714041824485458,DEAD_MONEY,False,5.881422519683838,2002-08-12,,,5.881422519683838,0.0440002896004025,-0.01511062257033,0.0524447519534447,0.0457777809847499,-0.01511062257033,0.0524447519534447,0.0080003327323774,-0.0244439927658273,0.0524447519534447,-0.0235997573258889,-0.0861605788829904,0.0524447519534447,0.306,-0.0882,0.306,-0.0882,0.306,-0.1426,0.306,-0.5027,0.0467,True,0.002372,-0.017331,,,2002-09-03,-0.024444,-0.1426,,0.9563492063492064,0.0,,,,,True,DEAD_MONEY,11.25,2002-08-12,,,HL dead-money; ret@read=+0.008,0.3864,-0.3112,0.3864,-0.3112
washout_p8,XLE,2002-08-09,first21,pos63,in,0.1714041824485458,DEAD_MONEY,False,5.881422519683838,2002-08-12,,,5.881422519683838,0.0440002896004025,-0.01511062257033,0.0524447519534447,0.0457777809847499,-0.01511062257033,0.0524447519534447,0.0080003327323774,-0.0244439927658273,0.0524447519534447,-0.0235997573258889,-0.0861605788829904,0.0524447519534447,0.306,-0.0882,0.306,-0.0882,0.306,-0.1426,0.306,-0.5027,,,0.002372,-0.017331,,,2002-09-03,-0.024444,-0.1426,,0.9563492063492064,0.0,-0.1377,True,,,True,DEAD_MONEY,11.25,2002-08-12,,,HL dead-money; ret@read=-0.029,0.3864,-0.3112,0.3864,-0.599
washout_p8,XLE,2003-08-15,first21,rot21,in,0.0433669722364455,DEAD_MONEY,False,6.478927135467529,2003-08-18,,,6.478927135467529,-0.00617775649973,-0.00617775649973,0.0094733352002733,0.0230648558083121,-0.00617775649973,0.0230648558083121,-0.0094728936112743,-0.0094728936112743,0.0313015946146748,0.0170400362986158,-0.0102796767126936,0.0348394584794102,0.2184,-0.1425,0.5319,-0.1425,0.7218,-0.2184,0.8034,-0.237,-0.2184,True,-0.038334,-0.036551,,,2003-08-25,-0.005354,-0.1235,,0.0238095238095238,1.0,,,,,True,DEAD_MONEY,12.140000343322754,2003-08-18,,,HL dead-money; ret@read=-0.009,0.7313,-0.3989,0.7313,-0.3989
washout_p8,XLE,2003-08-15,first21,pos63,in,0.0433669722364455,DEAD_MONEY,False,6.478927135467529,2003-08-18,,,6.478927135467529,-0.00617775649973,-0.00617775649973,0.0094733352002733,0.0230648558083121,-0.00617775649973,0.0230648558083121,-0.0094728936112743,-0.0094728936112743,0.0313015946146748,0.0170400362986158,-0.0102796767126936,0.0348394584794102,0.2184,-0.1425,0.5319,-0.1425,0.7218,-0.2184,0.8034,-0.237,,,-0.038334,-0.036551,,,2003-08-25,-0.005354,-0.1235,,0.0238095238095238,1.0,0.3929,True,,,True,DEAD_MONEY,12.140000343322754,2003-08-18,,,HL dead-money; ret@read=+0.012,0.7313,-0.3989,0.7598,-0.5033
washout_p8,XLE,2004-04-09,first21,rot21,in,0.0500738891996906,DEAD_MONEY,False,8.143095970153809,2004-04-12,,,8.143095970153809,0.0122924512115785,-0.0086377772611728,0.0146177588859135,0.0056478450060342,-0.0116279437452385,0.0146177588859135,-0.0232560046049407,-0.039866934546483,0.0265781905932491,0.0563493899214806,-0.039866934546483,0.0650224186361903,0.2919,-0.1725,0.2919,-0.2322,0.5308,-0.7962,1.2985,-0.7962,-0.4644,True,0.0209,0.078573,,,2004-04-23,0.005648,0.1128,,0.0753968253968253,1.0,,,,,True,DEAD_MONEY,15.050000190734863,2004-04-12,,,HL dead-money; ret@read=-0.023,0.6237,-0.962,0.6237,-0.962
washout_p8,XLE,2004-04-09,first21,pos63,in,0.0500738891996906,CUSHIONED,False,8.143095970153809,2004-04-12,,,8.143095970153809,0.0122924512115785,-0.0086377772611728,0.0146177588859135,0.0056478450060342,-0.0116279437452385,0.0146177588859135,-0.0232560046049407,-0.039866934546483,0.0265781905932491,0.0563493899214806,-0.039866934546483,0.0650224186361903,0.2919,-0.1725,0.2919,-0.2322,0.5308,-0.7962,1.2985,-0.7962,,,0.0209,0.078573,,,2004-04-23,0.005648,0.1128,,0.0753968253968253,1.0,1.1253,True,,,True,CUSHIONED,15.050000190734863,2004-04-12,,,HL-cushioned at bar +50; ret@read=+0.052,0.6237,-0.962,1.2871,-0.962
washout_p8,XLE,2004-06-11,first21,rot21,in,0.0522374815302359,CLEAN_LIFTOFF,False,8.118745803833008,2004-06-14,,7.0,8.118745803833008,0.0421210925909436,0.0,0.0444633590356158,0.0394448711060406,0.0,0.0668779326785167,0.0722306105797614,0.0,0.0722306105797614,0.1157222931845685,0.0,0.1157222931845685,0.8512,0.0,1.2803,0.0,1.3827,0.0,2.2153,0.0,1.3827,True,0.08365,0.11021,,,2004-06-30,0.054499,1.0433,,0.0376984126984126,1.0,,,,,True,CLEAN_LIFTOFF,15.005000114440918,2004-06-14,,7.0,HL-liftoff at bar +7,1.3268,0.0,1.3268,0.0
