sample,year,phase,horizon,asset,return,excess_spy
expanded_1999_2025,2009,post_election,full_year,SPY,0.26351771767925025,0.0
expanded_1999_2025,2009,post_election,full_year,QQQ,0.5468413529254295,0.2833236352461792
expanded_1999_2025,2009,post_election,full_year,DEF,0.1560635050111574,-0.10745421266809285
expanded_1999_2025,2009,post_election,full_year,XLV,0.1951874928383872,-0.06833022484086304
expanded_1999_2025,2009,post_election,full_year,XLP,0.14277703041528422,-0.12074068726396603
expanded_1999_2025,2009,post_election,full_year,XLU,0.11705740173466728,-0.14646031594458297
expanded_1999_2025,2009,post_election,full_year,XLK,0.5132492229326417,0.2497315052533915
expanded_1999_2025,2009,post_election,apr_oct,SPY,0.3159085278148088,0.0
expanded_1999_2025,2009,post_election,apr_oct,QQQ,0.3538936544697562,0.037985126654947354
expanded_1999_2025,2009,post_election,apr_oct,DEF,0.18417214969492468,-0.13173637811988415
expanded_1999_2025,2009,post_election,apr_oct,XLV,0.170388867406986,-0.14551966040782283
expanded_1999_2025,2009,post_election,apr_oct,XLP,0.24234807940132463,-0.07356044841348419
expanded_1999_2025,2009,post_election,apr_oct,XLU,0.1354248115274299,-0.18048371628737891
expanded_1999_2025,2009,post_election,apr_oct,XLK,0.3303488614672345,0.014440333652425696
expanded_1999_2025,2009,post_election,jul_dec,SPY,0.2242918447435469,0.0
expanded_1999_2025,2009,post_election,jul_dec,QQQ,0.2608772199172764,0.036585375173729506
expanded_1999_2025,2009,post_election,jul_dec,DEF,0.16771824818735515,-0.05657359655619176
expanded_1999_2025,2009,post_election,jul_dec,XLV,0.19266402508193203,-0.031627819661614875
expanded_1999_2025,2009,post_election,jul_dec,XLP,0.17057261833490234,-0.05371922640864457
expanded_1999_2025,2009,post_election,jul_dec,XLU,0.1370491153862965,-0.08724272935725041
expanded_1999_2025,2009,post_election,jul_dec,XLK,0.2684064353864186,0.04411459064287171
expanded_1999_2025,2009,post_election,q2,SPY,0.16284494794533821,0.0
expanded_1999_2025,2009,post_election,q2,QQQ,0.20134364327600296,0.038498695330664745
expanded_1999_2025,2009,post_election,q2,DEF,0.09936743738378206,-0.06347751056155615
expanded_1999_2025,2009,post_election,q2,XLV,0.09220204820370359,-0.07064289974163462
expanded_1999_2025,2009,post_election,q2,XLP,0.09791400218107826,-0.06493094576425995
expanded_1999_2025,2009,post_election,q2,XLU,0.10403090586363839,-0.058814042081699824
expanded_1999_2025,2009,post_election,q2,XLK,0.17108832030759613,0.008243372362257917
expanded_1999_2025,2010,midterm,full_year,SPY,0.1505614792539205,0.0
expanded_1999_2025,2010,midterm,full_year,QQQ,0.20143729597455096,0.05087581672063046
expanded_1999_2025,2010,midterm,full_year,DEF,0.07530858547600272,-0.07525289377791777
expanded_1999_2025,2010,midterm,full_year,XLV,0.03299281683184141,-0.11756866242207908
expanded_1999_2025,2010,midterm,full_year,XLP,0.1377992812159774,-0.012762198037943095
expanded_1999_2025,2010,midterm,full_year,XLU,0.05308622580138378,-0.09747525345253671
expanded_1999_2025,2010,midterm,full_year,XLK,0.1139461507011792,-0.0366153285527413
expanded_1999_2025,2010,midterm,apr_oct,SPY,0.0230008773084025,0.0
expanded_1999_2025,2010,midterm,apr_oct,QQQ,0.09020693482681996,0.06720605751841746
expanded_1999_2025,2010,midterm,apr_oct,DEF,0.038972214299523245,0.015971336991120744
expanded_1999_2025,2010,midterm,apr_oct,XLV,-0.019933534093018013,-0.042934411401420514
expanded_1999_2025,2010,midterm,apr_oct,XLP,0.04486524362646582,0.021864366318063322
expanded_1999_2025,2010,midterm,apr_oct,XLU,0.09182062529741053,0.06881974798900803
expanded_1999_2025,2010,midterm,apr_oct,XLK,0.06166543763349264,0.038664560325090136
expanded_1999_2025,2010,midterm,jul_dec,SPY,0.23123502579120658,0.0
expanded_1999_2025,2010,midterm,jul_dec,QQQ,0.280630975877614,0.0493959500864074
expanded_1999_2025,2010,midterm,jul_dec,DEF,0.1439636555200663,-0.08727137027114029
expanded_1999_2025,2010,midterm,jul_dec,XLV,0.12858982809521047,-0.10264519769599612
expanded_1999_2025,2010,midterm,jul_dec,XLP,0.1677186813407936,-0.06351634445041299
expanded_1999_2025,2010,midterm,jul_dec,XLU,0.13377718385722082,-0.09745784193398577
expanded_1999_2025,2010,midterm,jul_dec,XLK,0.24372345251041727,0.012488426719210688
expanded_1999_2025,2010,midterm,q2,SPY,-0.11358027927361503,0.0
expanded_1999_2025,2010,midterm,q2,QQQ,-0.10973647235096962,0.0038438069226454097
expanded_1999_2025,2010,midterm,q2,DEF,-0.07861394836192237,0.034966330911692656
expanded_1999_2025,2010,midterm,q2,XLV,-0.11785448613682126,-0.004274206863206231
expanded_1999_2025,2010,midterm,q2,XLP,-0.08045211235103367,0.03312816692258136
expanded_1999_2025,2010,midterm,q2,XLU,-0.03715160546759311,0.07642867380602192
expanded_1999_2025,2010,midterm,q2,XLK,-0.11375922208837075,-0.0001789428147557226
expanded_1999_2025,2011,pre_election,full_year,SPY,0.018949825342009508,0.0
expanded_1999_2025,2011,pre_election,full_year,QQQ,0.03475783393774301,0.015808008595733503
expanded_1999_2025,2011,pre_election,full_year,DEF,0.1550776452390159,0.1361278198970064
expanded_1999_2025,2011,pre_election,full_year,XLV,0.12396830467809972,0.10501847933609021
expanded_1999_2025,2011,pre_election,full_year,XLP,0.14086771923974029,0.12191789389773078
expanded_1999_2025,2011,pre_election,full_year,XLU,0.1964010420846758,0.17745121674266628
expanded_1999_2025,2011,pre_election,full_year,XLK,0.026138388268744484,0.007188562926734976
expanded_1999_2025,2011,pre_election,apr_oct,SPY,-0.04385952396150539,0.0
expanded_1999_2025,2011,pre_election,apr_oct,QQQ,0.013192552202899055,0.05705207616440444
expanded_1999_2025,2011,pre_election,apr_oct,DEF,0.06449410944143841,0.1083536334029438
expanded_1999_2025,2011,pre_election,apr_oct,XLV,0.024047462362235095,0.06790698632374048
expanded_1999_2025,2011,pre_election,apr_oct,XLP,0.05217534111436528,0.09603486507587067
expanded_1999_2025,2011,pre_election,apr_oct,XLU,0.11592917362266308,0.15978869758416847
expanded_1999_2025,2011,pre_election,apr_oct,XLK,0.005890701289559264,0.04975022525106465
expanded_1999_2025,2011,pre_election,jul_dec,SPY,-0.038043816517161266,0.0
expanded_1999_2025,2011,pre_election,jul_dec,QQQ,-0.015817732966271536,0.02222608355088973
expanded_1999_2025,2011,pre_election,jul_dec,DEF,0.047440561185092545,0.08548437770225381
expanded_1999_2025,2011,pre_election,jul_dec,XLV,-0.012874732604696959,0.025169083912464307
expanded_1999_2025,2011,pre_election,jul_dec,XLP,0.057254394918906604,0.09529821143606787
expanded_1999_2025,2011,pre_election,jul_dec,XLU,0.09780261252700506,0.13584642904416633
expanded_1999_2025,2011,pre_election,jul_dec,XLK,-0.001610467062487575,0.03643334945467369
expanded_1999_2025,2011,pre_election,q2,SPY,0.00025825782977806355,0.0
expanded_1999_2025,2011,pre_election,q2,QQQ,-0.004389314725526283,-0.004647572555304347
expanded_1999_2025,2011,pre_election,q2,DEF,0.06376017839811321,0.06350192056833515
expanded_1999_2025,2011,pre_election,q2,XLV,0.07834792301726368,0.07808966518748561
expanded_1999_2025,2011,pre_election,q2,XLP,0.05110308959694776,0.050844831767169696
expanded_1999_2025,2011,pre_election,q2,XLU,0.061226157794312064,0.060967899964534
expanded_1999_2025,2011,pre_election,q2,XLK,-0.009864747149536113,-0.010123004979314176
expanded_1999_2025,2012,election,full_year,SPY,0.15990347510989156,0.0
expanded_1999_2025,2012,election,full_year,QQQ,0.18112551979682734,0.02122204468693578
expanded_1999_2025,2012,election,full_year,DEF,0.09640593912056472,-0.06349753598932684
expanded_1999_2025,2012,election,full_year,XLV,0.17371838329688583,0.013814908186994268
expanded_1999_2025,2012,election,full_year,XLP,0.10725931825271728,-0.052644156857174274
expanded_1999_2025,2012,election,full_year,XLU,0.010370244183417698,-0.14953323092647386
expanded_1999_2025,2012,election,full_year,XLK,0.15296274730185377,-0.006940727808037783
expanded_1999_2025,2012,election,apr_oct,SPY,0.014422746619416671,0.0
expanded_1999_2025,2012,election,apr_oct,QQQ,-0.03353136110610255,-0.047954107725519224
expanded_1999_2025,2012,election,apr_oct,DEF,0.06811938998994482,0.05369664337052815
expanded_1999_2025,2012,election,apr_oct,XLV,0.07539968207946668,0.06097693546005001
expanded_1999_2025,2012,election,apr_oct,XLP,0.05296962402862415,0.03854687740920748
expanded_1999_2025,2012,election,apr_oct,XLU,0.07412904590487801,0.05970629928546134
expanded_1999_2025,2012,election,apr_oct,XLK,-0.035085367989088456,-0.04950811460850513
expanded_1999_2025,2012,election,jul_dec,SPY,0.059409614928942034,0.0
expanded_1999_2025,2012,election,jul_dec,QQQ,0.0236832930001325,-0.035726321928809535
expanded_1999_2025,2012,election,jul_dec,DEF,0.015591940023121698,-0.043817674905820336
expanded_1999_2025,2012,election,jul_dec,XLV,0.06010681406841112,0.0006971991394690846
expanded_1999_2025,2012,election,jul_dec,XLP,0.022165372224921542,-0.03724424270402049
expanded_1999_2025,2012,election,jul_dec,XLU,-0.03520503652088869,-0.09461465144983072
expanded_1999_2025,2012,election,jul_dec,XLK,0.014125983739269321,-0.04528363118967271
expanded_1999_2025,2012,election,q2,SPY,-0.028441169593753757,0.0
expanded_1999_2025,2012,election,q2,QQQ,-0.048001916817369095,-0.019560747223615338
expanded_1999_2025,2012,election,q2,DEF,0.03634628069874002,0.06478745029249378
expanded_1999_2025,2012,election,q2,XLV,0.01608276037953238,0.044523929973286136
expanded_1999_2025,2012,election,q2,XLP,0.027271361477282152,0.05571253107103591
expanded_1999_2025,2012,election,q2,XLU,0.06547559918362933,0.09391676877738309
expanded_1999_2025,2012,election,q2,XLK,-0.043714959015802135,-0.015273789422048378
expanded_1999_2025,2013,post_election,full_year,SPY,0.3230772936737578,0.0
expanded_1999_2025,2013,post_election,full_year,QQQ,0.36634155660290957,0.04326426292915175
expanded_1999_2025,2013,post_election,full_year,DEF,0.2660104824866305,-0.05706681118712731
expanded_1999_2025,2013,post_election,full_year,XLV,0.4140926558405751,0.09101536216681727
expanded_1999_2025,2013,post_election,full_year,XLP,0.26308884017839285,-0.05998845349536497
expanded_1999_2025,2013,post_election,full_year,XLU,0.13065731202098663,-0.1924199816527712
expanded_1999_2025,2013,post_election,full_year,XLK,0.26241196558630175,-0.06066532808745606
expanded_1999_2025,2013,post_election,apr_oct,SPY,0.13347469586180605,0.0
expanded_1999_2025,2013,post_election,apr_oct,QQQ,0.20779031462237274,0.07431561876056669
expanded_1999_2025,2013,post_election,apr_oct,DEF,0.08244037886027833,-0.05103431700152772
expanded_1999_2025,2013,post_election,apr_oct,XLV,0.1583801692104463,0.02490547334864024
expanded_1999_2025,2013,post_election,apr_oct,XLP,0.07860207715782219,-0.054872618703983855
expanded_1999_2025,2013,post_election,apr_oct,XLU,0.01161570388058708,-0.12185899198121897
expanded_1999_2025,2013,post_election,apr_oct,XLK,0.12268354526717107,-0.01079115059463498
expanded_1999_2025,2013,post_election,jul_dec,SPY,0.1631829424044684,0.0
expanded_1999_2025,2013,post_election,jul_dec,QQQ,0.2418184840955302,0.0786355416910618
expanded_1999_2025,2013,post_election,jul_dec,DEF,0.10018238098909982,-0.06300056141536858
expanded_1999_2025,2013,post_election,jul_dec,XLV,0.17407973358387063,0.010896791179402232
expanded_1999_2025,2013,post_election,jul_dec,XLP,0.09857881885973852,-0.06460412354472989
expanded_1999_2025,2013,post_election,jul_dec,XLU,0.029605733289252312,-0.1335772091152161
expanded_1999_2025,2013,post_election,jul_dec,XLK,0.1797980920008,0.01661514959633159
expanded_1999_2025,2013,post_election,q2,SPY,0.02935347864043769,0.0
expanded_1999_2025,2013,post_election,q2,QQQ,0.03661629088492879,0.007262812244491101
expanded_1999_2025,2013,post_election,q2,DEF,0.005810733924542566,-0.023542744715895125
expanded_1999_2025,2013,post_election,q2,XLV,0.04081744894740602,0.01146397030696833
expanded_1999_2025,2013,post_election,q2,XLP,0.003996387704632287,-0.025357090935805404
expanded_1999_2025,2013,post_election,q2,XLU,-0.027696575607717433,-0.057050054248155124
expanded_1999_2025,2013,post_election,q2,XLK,0.01567474515467615,-0.01367873348576154
expanded_1999_2025,2014,midterm,full_year,SPY,0.13463801382016327,0.0
expanded_1999_2025,2014,midterm,full_year,QQQ,0.1918139838656543,0.05717597004549102
expanded_1999_2025,2014,midterm,full_year,DEF,0.23433261915391768,0.0996946053337544
expanded_1999_2025,2014,midterm,full_year,XLV,0.2513637016677621,0.11672568784759885
expanded_1999_2025,2014,midterm,full_year,XLP,0.15719782784887437,0.0225598140287111
expanded_1999_2025,2014,midterm,full_year,XLU,0.2874719773803378,0.15283396356017453
expanded_1999_2025,2014,midterm,full_year,XLK,0.17842364983603032,0.04378563601586705
expanded_1999_2025,2014,midterm,apr_oct,SPY,0.08857024188287377,0.0
expanded_1999_2025,2014,midterm,apr_oct,QQQ,0.16247676968751978,0.07390652780464602
expanded_1999_2025,2014,midterm,apr_oct,DEF,0.1263218969415345,0.03775165505866074
expanded_1999_2025,2014,midterm,apr_oct,XLV,0.15854555376127455,0.06997531187840078
expanded_1999_2025,2014,midterm,apr_oct,XLP,0.09912038178805216,0.01055013990517839
expanded_1999_2025,2014,midterm,apr_oct,XLU,0.11606756324316803,0.027497321360294258
expanded_1999_2025,2014,midterm,apr_oct,XLK,0.12523256480482048,0.03666232292194671
expanded_1999_2025,2014,midterm,jul_dec,SPY,0.06090597661614794,0.0
expanded_1999_2025,2014,midterm,jul_dec,QQQ,0.1061786551026036,0.045272678486455664
expanded_1999_2025,2014,midterm,jul_dec,DEF,0.10823754769114258,0.04733157107499464
expanded_1999_2025,2014,midterm,jul_dec,XLV,0.13229879978264059,0.07139282316649265
expanded_1999_2025,2014,midterm,jul_dec,XLP,0.10147968328163604,0.040573706665488096
expanded_1999_2025,2014,midterm,jul_dec,XLU,0.08608889123897168,0.025182914622823738
expanded_1999_2025,2014,midterm,jul_dec,XLK,0.08850019095097483,0.027594214334826894
expanded_1999_2025,2014,midterm,q2,SPY,0.051590091942074645,0.0
expanded_1999_2025,2014,midterm,q2,QQQ,0.0740542314132917,0.02246413947121706
expanded_1999_2025,2014,midterm,q2,DEF,0.055300362268397185,0.00371027032632254
expanded_1999_2025,2014,midterm,q2,XLV,0.04391321038455076,-0.007676881557523885
expanded_1999_2025,2014,midterm,q2,XLP,0.04333361182659101,-0.008256480115483633
expanded_1999_2025,2014,midterm,q2,XLU,0.0766635199905763,0.025073428048501656
expanded_1999_2025,2014,midterm,q2,XLK,0.059884769300571294,0.00829467735849665
expanded_1999_2025,2015,pre_election,full_year,SPY,0.012342674290320321,0.0
expanded_1999_2025,2015,pre_election,full_year,QQQ,0.09435937397426164,0.08201669968394132
expanded_1999_2025,2015,pre_election,full_year,DEF,0.03149402532704104,0.01915135103672072
expanded_1999_2025,2015,pre_election,full_year,XLV,0.06831188759328555,0.055969213302965226
expanded_1999_2025,2015,pre_election,full_year,XLP,0.06873069080352234,0.05638801651320202
expanded_1999_2025,2015,pre_election,full_year,XLU,-0.049289997174031486,-0.06163267146435181
expanded_1999_2025,2015,pre_election,full_year,XLK,0.054692941757910285,0.042350267467589964
expanded_1999_2025,2015,pre_election,apr_oct,SPY,0.017427851506309544,0.0
expanded_1999_2025,2015,pre_election,apr_oct,QQQ,0.07828573202270417,0.060857880516394625
expanded_1999_2025,2015,pre_election,apr_oct,DEF,0.01212459626481599,-0.005303255241493554
expanded_1999_2025,2015,pre_election,apr_oct,XLV,-0.009031615957205474,-0.02645946746351502
expanded_1999_2025,2015,pre_election,apr_oct,XLP,0.03637512038873392,0.018947268882424373
expanded_1999_2025,2015,pre_election,apr_oct,XLU,0.0030336868473723744,-0.01439416465893717
expanded_1999_2025,2015,pre_election,apr_oct,XLK,0.06283987517197742,0.04541202366566788
expanded_1999_2025,2015,pre_election,jul_dec,SPY,0.0014546985637378107,0.0
expanded_1999_2025,2015,pre_election,jul_dec,QQQ,0.05047757521046936,0.04902287664673155
expanded_1999_2025,2015,pre_election,jul_dec,DEF,0.04010974878094764,0.03865505021720983
expanded_1999_2025,2015,pre_election,jul_dec,XLV,-0.024097923870702753,-0.025552622434440564
expanded_1999_2025,2015,pre_election,jul_dec,XLP,0.07542139349005139,0.07396669492631358
expanded_1999_2025,2015,pre_election,jul_dec,XLU,0.06464830135403399,0.06319360279029618
expanded_1999_2025,2015,pre_election,jul_dec,XLK,0.04442541463244298,0.04297071606870517
expanded_1999_2025,2015,pre_election,q2,SPY,0.0020408587619460405,0.0
expanded_1999_2025,2015,pre_election,q2,QQQ,0.01625204325308305,0.014211184491137008
expanded_1999_2025,2015,pre_election,q2,DEF,-0.015557197579896376,-0.017598056341842416
expanded_1999_2025,2015,pre_election,q2,XLV,0.029602767559871346,0.027561908797925305
expanded_1999_2025,2015,pre_election,q2,XLP,-0.017336606900162033,-0.019377465662108073
expanded_1999_2025,2015,pre_election,q2,XLU,-0.05835915711992745,-0.06040001588187349
expanded_1999_2025,2015,pre_election,q2,XLK,0.0035298270015498012,0.0014889682396037607
expanded_1999_2025,2016,election,full_year,SPY,0.11997971835036791,0.0
expanded_1999_2025,2016,election,full_year,QQQ,0.07097899987620804,-0.04900071847415988
expanded_1999_2025,2016,election,full_year,DEF,0.06272413656135689,-0.05725558178901102
expanded_1999_2025,2016,election,full_year,XLV,-0.027617300651984644,-0.14759701900235256
expanded_1999_2025,2016,election,full_year,XLP,0.04980614141381268,-0.07017357693655524
expanded_1999_2025,2016,election,full_year,XLU,0.16076330899885694,0.04078359064848902
expanded_1999_2025,2016,election,full_year,XLK,0.15011786236063673,0.03013814401026882
expanded_1999_2025,2016,election,apr_oct,SPY,0.044835370458633284,0.0
expanded_1999_2025,2016,election,apr_oct,QQQ,0.07688176348858256,0.03204639302994927
expanded_1999_2025,2016,election,apr_oct,DEF,0.009267824821659332,-0.03556754563697395
expanded_1999_2025,2016,election,apr_oct,XLV,0.0016670780322214362,-0.04316829242641185
expanded_1999_2025,2016,election,apr_oct,XLP,0.007286912576871307,-0.037548457881761976
expanded_1999_2025,2016,election,apr_oct,XLU,0.012883376842260041,-0.03195199361637324
expanded_1999_2025,2016,election,apr_oct,XLK,0.07862883682488975,0.033793466366256464
expanded_1999_2025,2016,election,jul_dec,SPY,0.07878285526055206,0.0
expanded_1999_2025,2016,election,jul_dec,QQQ,0.10775627654981434,0.02897342128926228
expanded_1999_2025,2016,election,jul_dec,DEF,-0.04401301389265211,-0.12279586915320417
expanded_1999_2025,2016,election,jul_dec,XLV,-0.030671906882789535,-0.1094547621433416
expanded_1999_2025,2016,election,jul_dec,XLP,-0.04953239381144259,-0.12831524907199465
expanded_1999_2025,2016,election,jul_dec,XLU,-0.05739738058796007,-0.13618023584851213
expanded_1999_2025,2016,election,jul_dec,XLK,0.12461035718900493,0.04582750192845286
expanded_1999_2025,2016,election,q2,SPY,0.02456854733067626,0.0
expanded_1999_2025,2016,election,q2,QQQ,-0.012578660213972026,-0.037147207544648286
expanded_1999_2025,2016,election,q2,DEF,0.059027702087021794,0.034459154756345534
expanded_1999_2025,2016,election,q2,XLV,0.062240772358948426,0.037672225028272166
expanded_1999_2025,2016,election,q2,XLP,0.04564301982148078,0.02107447249080452
expanded_1999_2025,2016,election,q2,XLU,0.06608601219179944,0.04151746486112318
expanded_1999_2025,2016,election,q2,XLK,-0.0175576731224385,-0.04212622045311476
expanded_1999_2025,2017,post_election,full_year,SPY,0.21705344779138724,0.0
expanded_1999_2025,2017,post_election,full_year,QQQ,0.32663514951178296,0.10958170172039572
expanded_1999_2025,2017,post_election,full_year,DEF,0.15747202648177017,-0.05958142130961708
expanded_1999_2025,2017,post_election,full_year,XLV,0.21772845870868296,0.0006750109172957153
expanded_1999_2025,2017,post_election,full_year,XLP,0.12981996478527424,-0.087233483006113
expanded_1999_2025,2017,post_election,full_year,XLU,0.12048114846653335,-0.0965722993248539
expanded_1999_2025,2017,post_election,full_year,XLK,0.34256458514992816,0.12551113735854091
expanded_1999_2025,2017,post_election,apr_oct,SPY,0.10157984848759671,0.0
expanded_1999_2025,2017,post_election,apr_oct,QQQ,0.15499578667044833,0.05341593818285162
expanded_1999_2025,2017,post_election,apr_oct,DEF,0.05866029126531136,-0.042919557222285354
expanded_1999_2025,2017,post_election,apr_oct,XLV,0.09913734153785336,-0.0024425069497433505
expanded_1999_2025,2017,post_election,apr_oct,XLP,-0.013646685161697647,-0.11522653364929436
expanded_1999_2025,2017,post_election,apr_oct,XLU,0.09123043165582057,-0.010349416831776148
expanded_1999_2025,2017,post_election,apr_oct,XLK,0.1898222560160805,0.08824240752848378
expanded_1999_2025,2017,post_election,jul_dec,SPY,0.11478563941292208,0.0
expanded_1999_2025,2017,post_election,jul_dec,QQQ,0.1364962838313244,0.021710644418402314
expanded_1999_2025,2017,post_election,jul_dec,DEF,0.045115957365663206,-0.06966968204725887
expanded_1999_2025,2017,post_election,jul_dec,XLV,0.051439615867442834,-0.06334602354547925
expanded_1999_2025,2017,post_election,jul_dec,XLP,0.04973732140376064,-0.06504831800916144
expanded_1999_2025,2017,post_election,jul_dec,XLU,0.031112589884089603,-0.08367304952883248
expanded_1999_2025,2017,post_election,jul_dec,XLK,0.17722527747841577,0.062439638065493686
expanded_1999_2025,2017,post_election,q2,SPY,0.030708174815894385,0.0
expanded_1999_2025,2017,post_election,q2,QQQ,0.04256644612357152,0.011858271307677137
expanded_1999_2025,2017,post_election,q2,DEF,0.03509276268102912,0.004384587865134737
expanded_1999_2025,2017,post_election,q2,XLV,0.0698585562816445,0.03915038146575012
expanded_1999_2025,2017,post_election,q2,XLP,0.014357331231358073,-0.016350843584536312
expanded_1999_2025,2017,post_election,q2,XLU,0.02088403186361565,-0.009824142952278736
expanded_1999_2025,2017,post_election,q2,XLK,0.030584565784471218,-0.00012360903142316637
expanded_1999_2025,2018,midterm,full_year,SPY,-0.04568982995892401,0.0
expanded_1999_2025,2018,midterm,full_year,QQQ,-0.0012621730398721942,0.04442765691905182
expanded_1999_2025,2018,midterm,full_year,DEF,0.009374540584333069,0.05506437054325708
expanded_1999_2025,2018,midterm,full_year,XLV,0.06279980339421876,0.10848963335314277
expanded_1999_2025,2018,midterm,full_year,XLP,-0.08071140077682659,-0.03502157081790258
expanded_1999_2025,2018,midterm,full_year,XLU,0.03935172540404541,0.08504155536296942
expanded_1999_2025,2018,midterm,full_year,XLK,-0.016772200295031348,0.028917629663892663
expanded_1999_2025,2018,midterm,apr_oct,SPY,0.03771947328184022,0.0
expanded_1999_2025,2018,midterm,apr_oct,QQQ,0.06469568753966559,0.02697621425782537
expanded_1999_2025,2018,midterm,apr_oct,DEF,0.08256251461014519,0.04484304132830497
expanded_1999_2025,2018,midterm,apr_oct,XLV,0.0979813795154052,0.06026190623356498
expanded_1999_2025,2018,midterm,apr_oct,XLP,0.06075369820955312,0.0230342249277129
expanded_1999_2025,2018,midterm,apr_oct,XLU,0.08167898832307019,0.04395951504122997
expanded_1999_2025,2018,midterm,apr_oct,XLK,0.06666614596567388,0.028946672683833663
expanded_1999_2025,2018,midterm,jul_dec,SPY,-0.06916337855403054,0.0
expanded_1999_2025,2018,midterm,jul_dec,QQQ,-0.09711800278400218,-0.027954624229971636
expanded_1999_2025,2018,midterm,jul_dec,DEF,0.029676878548622776,0.09884025710265332
expanded_1999_2025,2018,midterm,jul_dec,XLV,0.045308516182954506,0.11447189473698505
expanded_1999_2025,2018,midterm,jul_dec,XLP,0.0014870401466204886,0.07065041870065103
expanded_1999_2025,2018,midterm,jul_dec,XLU,0.036360353976139015,0.10552373253016956
expanded_1999_2025,2018,midterm,jul_dec,XLK,-0.1009053707418004,-0.03174199218776985
expanded_1999_2025,2018,midterm,q2,SPY,0.03552438777206213,0.0
expanded_1999_2025,2018,midterm,q2,QQQ,0.07423601824637172,0.03871163047430959
expanded_1999_2025,2018,midterm,q2,DEF,0.018511008322047884,-0.017013379450014243
expanded_1999_2025,2018,midterm,q2,XLV,0.029105366068315375,-0.006419021703746752
expanded_1999_2025,2018,midterm,q2,XLP,-0.013319849598500633,-0.04884423737056276
expanded_1999_2025,2018,midterm,q2,XLU,0.037497742486120034,0.0019733547140579066
expanded_1999_2025,2018,midterm,q2,XLK,0.0656687936042466,0.030144405832184473
expanded_1999_2025,2019,pre_election,full_year,SPY,0.31223854399622275,0.0
expanded_1999_2025,2019,pre_election,full_year,QQQ,0.3896158246288872,0.07737728063266447
expanded_1999_2025,2019,pre_election,full_year,DEF,0.24873895534623003,-0.06349958864999272
expanded_1999_2025,2019,pre_election,full_year,XLV,0.20451754546204115,-0.1077209985341816
expanded_1999_2025,2019,pre_election,full_year,XLP,0.27433973432653413,-0.037898809669688616
expanded_1999_2025,2019,pre_election,full_year,XLU,0.2593132412985719,-0.05292530269765083
expanded_1999_2025,2019,pre_election,full_year,XLK,0.4985586155451527,0.18632007154892993
expanded_1999_2025,2019,pre_election,apr_oct,SPY,0.08401592319583084,0.0
expanded_1999_2025,2019,pre_election,apr_oct,QQQ,0.10160324505412888,0.017587321858298033
expanded_1999_2025,2019,pre_election,apr_oct,DEF,0.09046553318129869,0.006449609985467841
expanded_1999_2025,2019,pre_election,apr_oct,XLV,0.041411035322299616,-0.04260488787353123
expanded_1999_2025,2019,pre_election,apr_oct,XLP,0.10480700547200095,0.020791082276170103
expanded_1999_2025,2019,pre_election,apr_oct,XLU,0.12194902960996834,0.037933106414137496
expanded_1999_2025,2019,pre_election,apr_oct,XLK,0.13820574820242437,0.05418982500659353
expanded_1999_2025,2019,pre_election,jul_dec,SPY,0.10899672811104444,0.0
expanded_1999_2025,2019,pre_election,jul_dec,QQQ,0.14330417875480772,0.03430745064376328
expanded_1999_2025,2019,pre_election,jul_dec,DEF,0.10653510900332153,-0.002461619107722912
expanded_1999_2025,2019,pre_election,jul_dec,XLV,0.11588019902220048,0.006883470911156042
expanded_1999_2025,2019,pre_election,jul_dec,XLP,0.09990612961810852,-0.00909059849293592
expanded_1999_2025,2019,pre_election,jul_dec,XLU,0.10059251267598301,-0.008404215435061424
expanded_1999_2025,2019,pre_election,jul_dec,XLK,0.18215773242614386,0.07316100431509942
expanded_1999_2025,2019,pre_election,q2,SPY,0.042286582146470186,0.0
expanded_1999_2025,2019,pre_election,q2,QQQ,0.04170590623763282,-0.0005806759088373692
expanded_1999_2025,2019,pre_election,q2,DEF,0.030757383303914088,-0.011529198842556099
expanded_1999_2025,2019,pre_election,q2,XLV,0.014007974094460973,-0.028278608052009213
expanded_1999_2025,2019,pre_election,q2,XLP,0.04281922736655863,0.0005326452200884457
expanded_1999_2025,2019,pre_election,q2,XLU,0.03328222354803567,-0.009004358598434514
expanded_1999_2025,2019,pre_election,q2,XLK,0.05832076845259215,0.016034186306121967
expanded_1999_2025,2020,election,full_year,SPY,0.18331624006113123,0.0
expanded_1999_2025,2020,election,full_year,QQQ,0.484060983519097,0.30074474345796576
expanded_1999_2025,2020,election,full_year,DEF,0.08504158359544278,-0.09827465646568845
expanded_1999_2025,2020,election,full_year,XLV,0.1329524467135248,-0.050363793347606434
expanded_1999_2025,2020,election,full_year,XLP,0.10110763648772103,-0.0822086035734102
expanded_1999_2025,2020,election,full_year,XLU,0.0051052750540976355,-0.1782109650070336
expanded_1999_2025,2020,election,full_year,XLK,0.4361877939215273,0.25287155386039606
expanded_1999_2025,2020,election,apr_oct,SPY,0.27755547668594893,0.0
expanded_1999_2025,2020,election,apr_oct,QQQ,0.4172710441186136,0.13971556743266467
expanded_1999_2025,2020,election,apr_oct,DEF,0.15740544109610632,-0.12015003558984261
expanded_1999_2025,2020,election,apr_oct,XLV,0.1571077202916975,-0.12044775639425143
expanded_1999_2025,2020,election,apr_oct,XLP,0.1587803484064343,-0.11877512827951464
