asset,signal_date,entry_date,direction,zero_bucket,near_52w_high,signal_price,entry_price,macd,signal,histogram,distance_from_52w_high,rsi14,recent_rsi_ge70,forward_return_4w,max_drawdown_4w,forward_return_8w,max_drawdown_8w,forward_return_13w,max_drawdown_13w,forward_return_26w,max_drawdown_26w,forward_return_52w,max_drawdown_52w
SPY,2019-02-01,2019-02-04,bullish,below_zero,False,242.212646484375,243.9166717529297,-2.9230038956531246,-3.160413960022737,0.23741006436961243,-0.06970400529613541,52.06255243842765,False,0.025959625589048185,-0.010838922240217541,0.056146566447234036,-0.021253883188732225,0.061907976460657155,-0.02210651707312805,0.08225138772610352,-0.06618365380505276,0.23286930142105988,-0.06618365380505276
SPY,2019-05-31,2019-06-03,bearish,above_zero,False,247.97286987304688,247.3422393798828,3.7273736531672057,4.20027543473288,-0.47290178156567464,-0.06380277027944858,46.82066494777134,False,0.08204834587624377,-0.01344327802320322,0.10056699577373496,-0.01344327802320322,0.07611971779330573,-0.06022978348806396,0.14719551807512254,-0.06022978348806396,0.14497217458477785,-0.3371725013018423
SPY,2019-06-21,2019-06-24,bullish,above_zero,True,266.133544921875,265.8077392578125,4.369091179231788,4.128952766299188,0.24013841293260008,0.0,61.62030766091673,False,0.021761338821592036,-0.011903861129504256,-0.01208991332709064,-0.06022978348806396,0.018234353480165444,-0.06022978348806396,0.110017717590426,-0.06022978348806396,0.08390964488125596,-0.3371725013018423
SPY,2019-08-09,2019-08-12,bearish,above_zero,True,263.9791564941406,260.7656555175781,5.178429856892251,5.238849202030258,-0.06041934513800751,-0.03440289011514408,54.45042430878827,False,0.034922067524587375,-0.029567780696513002,0.006222403437705637,-0.03949622822400245,0.07760935374613398,-0.03949622822400245,0.18008889415266816,-0.03949622822400245,0.17833682806404716,-0.3371725013018423
SPY,2019-11-01,2019-11-04,bullish,above_zero,True,278.4026794433594,279.52117919921875,4.453643723412711,4.1132718395266945,0.34037188388601614,0.0,64.6172270109252,False,0.0070923155027375895,-0.018796790135538477,0.06213126477315534,-0.018796790135538477,0.08609617494691224,-0.030787649690200092,-0.057248822241752984,-0.3371725013018423,0.11438399013030409,-0.3371725013018423
SPY,2020-02-28,2020-03-02,bearish,above_zero,False,270.7425537109375,282.46734619140625,6.795831692031243,8.384201979527045,-1.5883702874958026,-0.1224520601034379,40.09404125630805,True,-0.14850506002124053,-0.2831906164993646,-0.07014063477418164,-0.2831906164993646,0.01593623087569096,-0.2831906164993646,0.12895885754908498,-0.2831906164993646,0.27392860113938267,-0.2831906164993646
SPY,2020-05-22,2020-05-26,bullish,below_zero,False,271.58062744140625,274.9266662597656,-4.5023332314405025,-5.328015080253253,0.8256818488127502,-0.11973564236424683,51.56221914822643,False,0.04795790159329827,-0.06989496100648596,0.0976945090448813,-0.06989496100648596,0.16724519378114522,-0.06989496100648596,0.22620223321715427,-0.0944047052518262,0.4208479778154619,-0.0944047052518262
SPY,2020-10-30,2020-11-02,bearish,above_zero,False,302.69696044921875,306.0896301269531,9.220409300423626,9.815516328297178,-0.5951070278735529,-0.06484322496996187,51.306006208180875,False,0.1084795579636777,-0.01996868120752593,0.1313619366806098,-0.01996868120752593,0.1791722686415529,-0.03725388475984959,0.2638947671198595,-0.0405972102181571,0.41855394022599324,-0.051141400251308866
SPY,2020-11-13,2020-11-16,bullish,above_zero,True,331.9524230957031,336.0960693359375,10.536653986232068,9.939844316424823,0.5968096698072447,0.0,63.44071072603625,False,0.019361772913149,-0.01996868120752593,0.048275359850128874,-0.01996868120752593,0.07201288345363155,-0.03725388475984959,0.16225399057639578,-0.0405972102181571,0.31254805598665447,-0.051141400251308866
SPY,2021-03-05,2021-03-08,bearish,above_zero,True,357.13421630859375,355.35614013671875,13.602211666522862,14.035759806299167,-0.43354813977630435,-0.022947338259044714,61.25287844366401,False,0.06740571145907315,-0.021322947103455392,0.09237481654129787,-0.021322947103455392,0.10822315792004855,-0.03958571937682509,0.1745808038432506,-0.03958571937682509,0.1134361761237892,-0.12199868948519088
SPY,2021-04-02,2021-04-05,bullish,above_zero,True,374.16290283203125,379.5333251953125,13.930196369050805,13.859506210767428,0.07069015828337655,0.0,67.06132207828995,False,0.029136702564087624,-0.012198692590581817,0.032754185486197684,-0.03958571937682509,0.07264805314143441,-0.03958571937682509,0.08648726318589373,-0.051141400251308866,0.12924535007624294,-0.1286552812419498
SPY,2021-06-04,2021-06-07,bearish,above_zero,True,394.701171875,394.3183288574219,15.654664077195946,15.764245792303488,-0.10958171510754156,0.0,70.55816703147528,True,0.02879338578686852,-0.021122660196173926,0.04832697844435385,-0.027706735915995928,0.07152018845566643,-0.027706735915995928,0.11176142941623124,-0.051141400251308866,-0.011798214429306397,-0.18220273214437122
SPY,2021-08-13,2021-08-16,bullish,above_zero,True,417.8442687988281,418.8280944824219,15.175482081780842,15.096995715484159,0.07848636629668349,0.0,73.24330561058166,True,-0.006264281840512087,-0.019903349911193913,-0.026759745351245257,-0.051141400251308866,0.05327758152612483,-0.051141400251308866,-0.021966591905558608,-0.09727653731540575,-0.024969107396671797,-0.2300997053102396
SPY,2021-08-20,2021-08-23,bearish,above_zero,True,415.4454345703125,419.09991455078125,14.913016685352716,15.060199909457872,-0.14718322410515583,-0.005740976740955528,70.569823637874,True,-0.02736846964836548,-0.040095306229291916,0.010784991494251939,-0.051141400251308866,0.05014954417316564,-0.051141400251308866,-0.017198781393754303,-0.11672337979548064,-0.06494485645084647,-0.2300997053102396
SPY,2021-09-03,2021-09-07,bullish,above_zero,True,424.55340576171875,423.0353698730469,15.201704883308821,15.087262131027334,0.11444275228148726,0.0,74.46611514653233,True,-0.03759451272011305,-0.04750518737416609,0.026402711927400402,-0.04750518737416609,0.04333566608567874,-0.04750518737416609,-0.07011545140272812,-0.1286552812419498,-0.10637538258304724,-0.2300997053102396
SPY,2021-09-10,2021-09-13,bearish,above_zero,True,417.3945007324219,418.4626770019531,14.574316988420549,14.984673102505978,-0.41035611408542927,-0.01686220139125394,66.60408613280084,True,-0.02350624645160493,-0.03989200488885192,0.05341096258546685,-0.03989200488885192,0.04089851471519679,-0.040938447918027365,0.005197494053646556,-0.1286552812419498,-0.10723921825733829,-0.2300997053102396
SPY,2021-11-05,2021-11-08,bullish,above_zero,True,440.4372253417969,440.81317138671875,12.217376587383455,12.119619209564954,0.09775737781850147,0.0,73.0777075745477,True,-0.0013861267967483215,-0.040938447918027365,0.0023365187988340086,-0.040938447918027365,-0.038452107179959616,-0.09727653731540575,-0.14114477375090395,-0.1761552128448871,-0.17305248215834246,-0.24496380915025384
SPY,2021-12-03,2021-12-06,bearish,above_zero,True,426.2332458496094,431.2812194824219,11.519219337790048,12.259995966585711,-0.740776628795663,-0.03299252326315538,58.53782109134809,True,0.044546919476150304,-0.030083609873188366,0.0003633540172696126,-0.09727653731540575,-0.06934584884487038,-0.1286552812419498,-0.17721288434239968,-0.21256621986906232,-0.12860043320856174,-0.24496380915025384
SPY,2021-12-31,2022-01-03,bullish,above_zero,True,448.05023193359375,450.6444091796875,11.99387531565742,11.945692164819835,0.048183150837584066,0.0,66.08762333361422,False,-0.05183048146927183,-0.09727653731540575,-0.08335590662135028,-0.11672337979548064,-0.062386789317272706,-0.1286552812419498,-0.19686977117999693,-0.2300997053102396,-0.18363460094986594,-0.24496380915025384
SPY,2022-01-07,2022-01-10,bearish,above_zero,True,439.6827392578125,439.13568115234375,11.499042895070204,11.85636231086991,-0.35731941579970616,-0.018675345038146052,59.92577506536539,False,-0.03129906756255452,-0.08445500280599083,-0.08184571938701835,-0.1162794243566877,-0.044731200968922136,-0.1162794243566877,-0.15106377537440585,-0.2191646807925236,-0.13656726199022373,-0.23423990202143297
SPY,2022-07-29,2022-08-01,bullish,below_zero,False,391.5393981933594,390.3799133300781,-11.044685421917961,-11.841173346885373,0.7964879249674119,-0.12612611201283774,50.440105264002256,False,-0.019816417628904515,-0.06299759540780203,-0.11173463600482458,-0.15086643262676724,-0.06005901046195472,-0.1668032360249566,0.006410506466987265,-0.1668032360249566,0.11371455012125176,-0.1668032360249566
SPY,2022-09-23,2022-09-26,bearish,below_zero,False,351.12188720703125,347.6484069824219,-7.820509702905895,-7.003338375211116,-0.817171327694779,-0.21633365595696963,38.48754216951423,False,0.03996570147342693,-0.0566446180480199,0.08311590245671807,-0.0566446180480199,0.03864737819313513,-0.07184630432652672,0.13752759345080023,-0.07538763454194009,0.18788108193803188,-0.07538763454194009
SPY,2022-11-11,2022-11-14,bullish,below_zero,False,380.28424072265625,377.04925537109375,-8.240675593303934,-9.744386780700133,1.503711187396199,-0.15124641475686418,51.76692671307839,False,0.01733657624553331,-0.03561608181053921,0.009270223348158524,-0.07184630432652672,0.035458088327539494,-0.07184630432652672,0.056841398121431075,-0.07538763454194009,0.15600069606601297,-0.09974317142568845
SPY,2023-08-25,2023-08-28,bearish,above_zero,True,424.9584655761719,427.6533203125,11.03945121347715,11.506682533450826,-0.46723131997367595,-0.037096205609567945,58.0370915954128,False,-0.034731752820740036,-0.05276666522877349,-0.03983146349650735,-0.0648217890117696,0.030385538241264998,-0.08657421853772984,0.15419745636730253,-0.08657421853772984,0.278591177095203,-0.08657421853772984
SPY,2023-11-24,2023-11-27,bullish,above_zero,True,441.3165588378906,440.52178955078125,5.096975599138773,4.694712475289416,0.40226312384935703,-3.0771345667646166e-05,61.83601629785737,False,0.05082390614268717,-0.013857249423357532,0.07817440892695804,-0.019740322036249758,0.1330075930629251,-0.019740322036249758,0.17096618791885132,-0.05353876360620535,0.33949206021080136,-0.08405611559573534
