ticker,date,entry,signal_low,atr14,ret_5d,mfe_5d,mae_5d,stop_entry_5_before_5d,stop_entry_8_before_5d,stop_signal_low_before_5d,stop_signal_low_3_before_5d,stop_signal_low_5_before_5d,stop_atr1_before_5d,stop_atr1p5_before_5d,ret_10d,mfe_10d,mae_10d,stop_entry_5_before_10d,stop_entry_8_before_10d,stop_signal_low_before_10d,stop_signal_low_3_before_10d,stop_signal_low_5_before_10d,stop_atr1_before_10d,stop_atr1p5_before_10d,ret_20d,mfe_20d,mae_20d,stop_entry_5_before_20d,stop_entry_8_before_20d,stop_signal_low_before_20d,stop_signal_low_3_before_20d,stop_signal_low_5_before_20d,stop_atr1_before_20d,stop_atr1p5_before_20d,ret_30d,mfe_30d,mae_30d,stop_entry_5_before_30d,stop_entry_8_before_30d,stop_signal_low_before_30d,stop_signal_low_3_before_30d,stop_signal_low_5_before_30d,stop_atr1_before_30d,stop_atr1p5_before_30d,new_low_20d,new_low_30d,new_low_60d,durable_bottom_30d,durable_bottom_60d,time_to_new_low,dist_20d_low,dist_30d_low,dist_60d_low,dist_120d_low,dist_252d_low,dist_52w_high,dist_50d_ma,50d_ma_slope,dist_100d_ma,100d_ma_slope,dist_200d_ma,200d_ma_slope,dist_10w_ma,10w_ma_slope,dist_20w_ma,20w_ma_slope,dist_200w_ma,200w_ma_slope,signal_low_proxy,rsi14,vol_ratio_20d,flush_vol_1p5,flush_vol_2p0,flush_vol_2p5,up_down_vol_ratio_10d,failed_breakdown_20d,failed_breakdown_60d,bollinger_reclaim,rsi_bull_div_40d,macd_hist_bull_div_40d,monthly_stoch_d,monthly_os_dwell,monthly_macd_hist_rising,rs_spy_20d_slope,rs_spy_50d_slope,rs_spy_above_20d,rs_spy_above_50d,rs_spy_higher_low,rs_qqq_20d_slope,rs_qqq_50d_slope,rs_qqq_above_20d,rs_qqq_above_50d,rs_qqq_higher_low,rs_iwm_20d_slope,rs_iwm_50d_slope,rs_iwm_above_20d,rs_iwm_above_50d,rs_iwm_higher_low,rs_sector_20d_slope,rs_sector_50d_slope,rs_sector_above_20d,rs_sector_above_50d,rs_sector_higher_low,cohort_sector_washout,cohort_industry_washout,spy_above_200d,spy_200d_rising,market_regime,sector,industry,sector_etf,static_split,year,signal_name
CNX,2024-03-18,21.15999984741211,21.0,0.47928578513009207,0.09026464372331766,0.09546316031806201,-0.004253315370363664,False,False,False,False,False,False,False,0.12948959314162134,0.14319474047709324,-0.004253315370363664,False,False,False,False,False,False,False,0.12618147899563859,0.17296785793028868,-0.004253315370363664,False,False,False,False,False,False,False,0.11153122057513598,0.17296785793028868,-0.004253315370363664,False,False,False,False,False,False,False,False,False,False,True,True,,0.07520322760600218,0.10036403281948991,0.10036403281948991,0.10036403281948991,0.45329665093300586,-0.10072251466522464,0.03501236474885672,0.01912206622637047,0.024667556068125984,-0.014342922857653373,0.03529341883988013,0.02778573983045085,0.03396041470093181,-0.0006836148458505553,0.025268310172734898,-0.02984934940368056,0.34235424792942837,0.029644991485869188,21.0,53.68990595269339,0.7348799623695145,True,False,False,,False,False,False,False,False,54.452378413134966,0.0,False,0.03035916157824259,-0.05647006201786309,False,False,True,0.04304285082761283,-0.0602883165863205,True,True,True,0.06334547964305837,0.00043139067641240203,True,True,True,,,,,,,,True,True,above200_rising,Unmapped,Unmapped,,test,2024,base
CNX,2025-05-27,32.119998931884766,30.479999542236328,0.8864284242902484,-0.0068492939187524415,0.05261527078472672,-0.03642584706887653,False,False,False,False,False,False,False,0.0052927144861707465,0.05261527078472672,-0.04171850217308304,False,False,False,False,False,False,False,0.03704864511140937,0.09122043594675344,-0.04171850217308304,False,False,False,False,False,False,False,0.03767132439001353,0.09122043594675344,-0.04171850217308304,False,False,False,False,False,False,False,False,False,True,True,False,42.0,0.09140328232466577,0.11141866283243385,0.14184144650395458,0.1731190619578329,0.3444955944955945,-0.21830131874891667,0.036831373311722926,0.02259823322413479,0.05500335167090831,-0.03651968366659675,0.003353331091257239,0.018597976950718076,0.038608268263290446,0.03858682177420292,0.0639108051611974,-0.08278774492264074,0.5103672707187519,0.033287579192397,30.479999542236328,56.00612895816228,0.8427065995788625,True,False,False,1.0922626137500595,False,False,False,False,False,13.149128717338044,1.0,False,0.01942451049529459,-0.00037931784997469187,False,False,True,-0.008443396269338321,-0.03229940713582735,False,False,False,0.02679532855070499,0.02642294884023877,False,False,True,,,,,,,,True,True,above200_rising,Unmapped,Unmapped,,test,2025,base
CNX,2025-10-06,33.310001373291016,29.219999313354492,0.996429307120187,-0.02011413857760469,0.02731911767922579,-0.04683282224484908,False,False,False,False,False,False,False,-0.030321287739132896,0.02731911767922579,-0.05223661383160383,True,False,False,False,False,False,False,0.03602512455026141,0.03812670085273551,-0.05523872663097196,True,False,False,False,False,False,False,0.08435897456452501,0.1338936926027514,-0.05523872663097196,True,False,False,False,False,False,False,False,False,False,True,True,,0.14467357170559114,0.15499310669393385,0.18498757203955885,0.18498757203955885,0.21658153375773814,-0.18934044172318854,0.11090364049233337,-0.024370721726407085,0.061849337831245466,0.004881893328587239,0.07142631888112128,-0.024378457269537468,0.11088880797543843,-0.06760158639166902,0.06180872045011432,-0.006303442918377589,0.44669472782455677,0.02864125068991008,29.219999313354492,67.10532558199006,0.9117761049953179,False,False,False,,False,False,False,False,False,10.149845532712975,6.0,True,0.10583060025492608,0.01354251748913593,True,True,True,0.09209077408908617,-0.002633804539945439,True,True,True,0.10488548893083904,-0.028718277264623726,True,True,False,,,,,,,,True,True,above200_rising,Unmapped,Unmapped,,test,2025,base
CNXN,2017-09-25,24.250957489013672,23.10962451669319,0.48914105520166046,0.07643053757737439,0.08358417087307468,0.005647403840123744,False,False,False,False,False,False,False,0.07304204039392559,0.08847877979140928,0.005647403840123744,False,False,False,False,False,False,False,0.04103909509200765,0.1091866099697727,0.005647403840123744,False,False,False,False,False,False,False,0.0015059200977529663,0.1091866099697727,-0.010165899194966133,False,False,False,False,False,False,False,False,False,True,True,True,54.0,0.07748466015912503,0.09165648805019266,0.09165648805019266,0.09165648805019266,0.1784109355024015,-0.10842564463642179,0.030447982333703827,-0.010191765955388066,0.009329565468191525,-0.021500254711316558,-0.022772014611650016,-0.002086644144027039,0.03766220523795183,-0.0338579927495809,0.015154781732998446,-0.050533443577390424,0.12907289320913518,0.0035131873029170535,23.10962451669319,62.59552795764736,0.9395003097253768,False,False,False,,False,False,False,False,False,32.85210101196435,0.0,False,0.055482980253487524,-0.014699347117424377,True,True,True,0.0710544824057735,-0.0031831790766229107,True,True,True,0.022739968199084526,-0.015462798050474458,True,False,True,,,,,,,,True,True,above200_rising,Unmapped,Unmapped,,train,2017,base
CNXN,2019-01-28,29.856412887573242,28.631484863646868,0.7847808168900775,0.034137337551639835,0.03977469926734556,-0.010648426092171648,False,False,False,False,False,False,False,0.20889465321788125,0.2593174824010591,-0.010648426092171648,False,False,False,False,False,False,False,0.2931414912288155,0.3307235138243192,-0.010648426092171648,False,False,False,False,False,False,False,0.1897899997054946,0.3307235138243192,-0.010648426092171648,False,False,False,False,False,False,False,False,False,False,True,True,,0.09612086589391677,0.18590284547274383,0.18590284547274383,0.19247406373164133,0.33555157962274706,-0.2200947085140308,0.05004165610829836,-0.004283134203557748,-0.032355676215055085,-0.03845969626905843,-0.0196210541983719,0.01757515859885994,0.05015460392770699,-0.05871529419981514,-0.011393415370535176,-0.0749795679928339,0.22553628909016643,0.01007591899712712,28.631484863646868,56.18451129649137,0.7303894168064096,False,False,False,,False,False,False,False,False,49.754355988760274,0.0,False,0.03948112635532808,0.0746858371605601,True,True,True,0.03706095692686251,0.06362984383640713,True,True,True,-0.0008843542790692993,0.07440428125810339,False,True,True,,,,,,,,False,False,below200_falling,Unmapped,Unmapped,,validation,2019,base
CNXN,2021-06-01,46.24369430541992,44.43523734490314,1.2498297915374421,-0.026207862779538904,0.005938055913026652,-0.0708432920955736,True,False,True,True,False,True,False,0.0026619081350087725,0.01412787110527658,-0.0708432920955736,True,False,True,True,False,True,False,-0.05425874367406014,0.01412787110527658,-0.07452886725325625,True,False,True,True,False,True,False,-0.10114648727363074,0.01412787110527658,-0.12346426476729078,True,True,True,True,True,True,True,True,True,True,False,False,1.0,0.08944869658963439,0.11126259984055031,0.11126259984055031,0.11126259984055031,0.2596016450403571,-0.1102207084422665,0.0496993206547347,0.0040613471088049025,0.011998541634349769,0.008119702673112128,0.04870805103714182,0.00875887050591806,0.043834901088207756,-0.04034373170343897,0.01089740940770656,0.0058476811041454635,0.3113346966096906,0.023353534078497384,44.43523734490314,57.97074473380036,0.6233193132455354,True,True,True,,False,False,False,False,False,44.50868035686482,0.0,True,0.05161878186408009,-0.04070768783649403,True,True,True,0.06600080278862941,-0.028696873088430053,True,True,True,0.04573668217279914,0.02664386232324456,False,True,True,,,,,,,,True,True,above200_rising,Unmapped,Unmapped,,validation,2021,base
CNXN,2021-08-30,46.101680755615234,42.626772204169335,1.6380344730801244,-0.013965916715700133,0.016841075612678225,-0.03409331044209507,False,False,False,False,False,False,False,-0.07578583829136254,0.016841075612678225,-0.08482257077884703,True,True,True,False,False,False,False,-0.0786609063803988,0.016841075612678225,-0.10638757575629898,True,True,True,True,False,False,False,-0.10145839413388802,0.016841075612678225,-0.10638757575629898,True,True,True,True,False,False,False,True,True,True,False,False,10.0,0.07223084699224236,0.11956792808843542,0.13974712438583814,0.13974712438583814,0.2167548663533616,-0.11295320457249036,0.06047480652845061,-0.011032694218610861,0.04833231541039651,0.0019955698131288724,0.031123866722806204,4.222142670351481e-05,0.05670956038985442,-0.025402965291155266,0.04564649012956301,-0.01038192595262033,0.2614952394882242,0.020829916347367083,42.626772204169335,61.62409821376552,0.41936366122709456,True,True,True,,False,False,False,False,False,52.68283335510652,0.0,True,0.008860187505069783,-0.01687993686061373,True,True,True,-0.0003249230035663464,-0.03563201834026686,True,True,True,0.017041768007223235,0.05560322621143454,True,True,True,,,,,,,,True,True,above200_rising,Unmapped,Unmapped,,validation,2021,base
CNXN,2021-11-15,46.09220886230469,43.24221304024006,1.6360046783266315,0.007758303624425977,0.024856350266301952,-0.04737809300680684,False,False,False,False,False,False,False,-0.08092108813225019,0.024856350266301952,-0.1308163614970772,True,True,True,True,True,True,True,-0.08175963576642364,0.024856350266301952,-0.1308163614970772,True,True,True,True,True,True,True,-0.07064854856442171,0.024856350266301952,-0.1308163614970772,True,True,True,True,True,True,True,True,True,True,False,False,8.0,0.13209302264570932,0.13209302264570932,0.13209302264570932,0.13951295584824375,0.13951295584824375,-0.11313545416664927,0.0696879458561721,-0.0094465648506864,0.06318620911628581,-0.006457693434194667,0.042181824328389794,-0.009702504620437424,0.05945857675001642,-0.007645436545659301,0.05656124109592975,-0.014249042563932224,0.22537035313263365,0.020908293617148743,43.24221304024006,60.76261723839616,0.754680563597761,True,True,False,,False,False,False,True,True,39.62409737240784,0.0,False,0.05797658693768293,-0.024982552685560377,True,True,False,0.044320297414962795,-0.02530602498173251,True,True,False,0.043185532866256926,-0.03858968395511808,True,True,False,,,,,,,,True,True,above200_rising,Unmapped,Unmapped,,validation,2021,base
CNXN,2022-02-14,46.884639739990234,40.883938653200815,1.592316220387678,0.002267030534980341,0.03462496215812694,-0.023083328537186754,False,False,False,False,False,False,False,-0.004328130111914685,0.03462496215812694,-0.03544949829750499,False,False,False,False,False,False,False,0.055647084945991354,0.06657022779489385,-0.03544949829750499,False,False,False,False,False,False,False,0.12159917959579758,0.12860660159204884,-0.03544949829750499,False,False,False,False,False,False,False,False,False,False,True,True,,0.19713807630984803,0.19713807630984803,0.19713807630984803,0.19713807630984803,0.19713807630984803,-0.09788821677469894,0.10808137128741246,-0.022713911558441935,0.09337868572103392,-0.006797584235408993,0.07741290911251442,-0.0004453737763058241,0.11435208345709458,-0.04072533052600935,0.09182175467367615,-0.020601378867666886,0.20768291980957843,0.01894428311154961,40.883938653200815,65.76598400628939,1.1738498789346248,True,False,False,1.3462404322377308,False,False,False,False,True,8.878004688466836,2.0,False,0.24842844345929493,0.13969176476798473,True,True,True,0.2897612849754634,0.23017365904338805,True,True,True,0.25949041758032876,0.19546723189176562,True,True,True,,,,,,,,False,True,below200_rising,Unmapped,Unmapped,,test,2022,base
CNXN,2022-08-08,47.39676284790039,43.98575534732841,1.108477839801543,0.022426478962157548,0.02956202625327986,-0.020998746585584427,False,False,False,False,False,False,False,0.055046219340596725,0.08032661944579345,-0.020998746585584427,False,False,False,False,False,False,False,-0.03200789841137597,0.08032661944579345,-0.04668682641251898,False,False,False,False,False,False,False,-0.0634044377617401,0.08032661944579345,-0.08807328039283657,True,True,True,False,False,False,False,False,True,True,True,True,27.0,0.13436583018809345,0.14175934074689223,0.14175934074689223,0.14175934074689223,0.21021447138587668,-0.09867708085102367,0.0878723304403437,-0.005557992946138346,0.030481423743597746,-0.014674587482682688,0.05261977842532084,0.005522113349796021,0.08654690778022744,-0.05473542119973818,0.0368441785495246,-0.026254270460254192,0.16575577988570833,0.007511032427606423,43.98575534732841,65.32972343326222,1.0611358977450862,False,False,False,,False,False,False,False,False,28.23413149594307,0.0,True,0.04116420051681069,0.07878451417298882,True,True,False,0.008585637233608168,0.02067048392248627,True,True,False,-0.0013916156951082614,0.041006825415200066,False,True,False,,,,,,,,False,False,below200_falling,Unmapped,Unmapped,,test,2022,base
CNXN,2022-10-31,51.34891891479492,44.82642404601701,1.4639367771732898,-0.06304107531113834,0.015619106821477269,-0.13323297393232125,True,True,True,False,False,False,False,-0.04196455919335029,0.015619106821477269,-0.13323297393232125,True,True,True,False,False,False,False,0.02634566371966751,0.0666166401967343,-0.13323297393232125,True,True,True,False,False,False,False,-0.024518210678390773,0.0666166401967343,-0.13323297393232125,True,True,True,False,False,False,False,True,True,True,True,True,4.0,0.17957831301545935,0.19094587078998138,0.19094587078998138,0.2369643892424398,0.3111276177262734,-0.023520706678868297,0.11100420472093142,-0.0040313076067548526,0.13236087553834452,0.013191559967936861,0.11571731020473441,0.011015800560028932,0.12008091722609793,0.00018963941911254167,0.1321558055148706,0.0035277307695305016,0.22994553151402064,0.01703753254211393,44.82642404601701,73.3356801154592,1.5502153076816225,True,False,False,,False,False,False,False,False,35.21353840430506,0.0,True,0.09160706143913733,0.10435481811487146,True,True,True,0.13168069117218106,0.17631526234896122,True,True,True,0.06189923377551154,0.07160864577740633,True,True,True,,,,,,,,False,False,below200_falling,Unmapped,Unmapped,,test,2022,base
