signal_name,filters,sample_size,median_5D,mean_5D,win_rate_5D,ret_5D_p10,ret_5D_p25,ret_5D_p50,ret_5D_p75,ret_5D_p90,median_MFE_5D,median_MAE_5D,median_10D,mean_10D,win_rate_10D,ret_10D_p10,ret_10D_p25,ret_10D_p50,ret_10D_p75,ret_10D_p90,median_MFE_10D,median_MAE_10D,median_20D,mean_20D,win_rate_20D,ret_20D_p10,ret_20D_p25,ret_20D_p50,ret_20D_p75,ret_20D_p90,median_MFE_20D,median_MAE_20D,median_30D,mean_30D,win_rate_30D,ret_30D_p10,ret_30D_p25,ret_30D_p50,ret_30D_p75,ret_30D_p90,median_MFE_30D,median_MAE_30D,MFE_MAE_ratio_20D,stopout_rate_5pct,stopout_rate_8pct,stopout_rate_5pct_5D,stopout_rate_5pct_10D,stopout_rate_5pct_20D,stopout_rate_5pct_30D,new_low_rate_30D,new_low_rate_60D,durable_bottom_30D,durable_bottom_60D,median_distance_from_60D_low,median_distance_from_30D_low,extension_penalty,prob_MFE20_ge_5pct,prob_MFE20_ge_8pct,prob_MFE20_ge_10pct,prob_MFE20_ge_15pct,prob_MFE20_ge_20pct,prob_MAE20_le_3pct,prob_MAE20_le_5pct,prob_MAE20_le_8pct,prob_MAE20_le_10pct,median_time_to_new_low_if_failed,window,period,years
base,test,1609,0.0112392698455903,0.016623539604638093,0.5891858297078931,-0.053566425476837536,-0.017009895502226,0.0112392698455903,0.0445971529645214,0.08822014983000742,0.0386472128355936,-0.0265017001014331,0.0208333850734778,0.02691618786265604,0.6196395276569298,-0.07152166842622179,-0.024950100560296,0.0208333850734778,0.0683492271997432,0.13253629944095546,0.0617283344971364,-0.0360029267354592,0.0364372117922406,0.045357638261448584,0.6351771286513362,-0.10715560677553415,-0.0328356560689241,0.0364372117922406,0.1076200516050609,0.1998034858260075,0.0971698184503955,-0.0482477211296232,0.0353574196813453,0.04718428644802534,0.6140459912989434,-0.1343035585827317,-0.0504095965481062,0.0353574196813453,0.1176777286838217,0.22475568942475072,0.1191710516649309,-0.0577275278306576,2.0139773687826064,0.4853946550652579,0.3064014916096955,0.26476072094468617,0.3729024238657551,0.4853946550652579,0.5537600994406464,0.2995649471721566,0.43567433188315724,0.7911746426351771,0.6973275326289621,0.1922807394076298,0.1848342150805844,0.15221354661944056,0.7358607830950901,0.5724052206339342,0.4891236793039155,0.2939714108141703,0.1858297078931013,0.6382846488502175,0.4853946550652579,0.3064014916096955,0.22560596643878186,17.0,2019-2021|2022|2023,test,2023
candidate_1_cohort_rs_antichase,train,43,0.0090647206002931,0.0036100046504201977,0.627906976744186,-0.0276528081483801,-0.01233878595872675,0.0090647206002931,0.01983465640891845,0.03286333015509475,0.0205960392520418,-0.0142165867624666,0.0192023952412758,0.009809750483344103,0.6511627906976745,-0.04404874653494354,-0.01423076307920905,0.0192023952412758,0.03849290631081255,0.04518075561565324,0.0374490767372948,-0.0142165867624666,0.0227198207237659,0.024210412743248193,0.6976744186046512,-0.06601270392090268,-0.0262812331868204,0.0227198207237659,0.06379433381394589,0.09574555794171011,0.0543382279267325,-0.0225715140916419,0.0567978682931753,0.027540031014296838,0.6976744186046512,-0.10756464444416981,-0.0299490296902326,0.0567978682931753,0.0992636299515973,0.1456522053578112,0.0741186391132582,-0.027291672744617,2.407380723602128,0.27906976744186046,0.16279069767441862,0.023255813953488372,0.13953488372093023,0.27906976744186046,0.3488372093023256,0.46511627906976744,0.5581395348837209,0.6976744186046512,0.5813953488372093,0.090851067301992,0.0859838522853315,0.07280415096725713,0.5813953488372093,0.23255813953488372,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.4186046511627907,0.27906976744186046,0.16279069767441862,0.09302325581395349,11.0,2019-2021|2022|2023,train,"2019,2020,2021"
candidate_1_cohort_rs_antichase,validation,47,0.0082729568480308,0.0010081000525032713,0.574468085106383,-0.05445712109772248,-0.0309519132058342,0.0082729568480308,0.035364361805923256,0.057081447161613376,0.0296529192957248,-0.027726932981668,0.0197861432459978,0.004204731164780877,0.6170212765957447,-0.1032065406051518,-0.029957425362795248,0.0197861432459978,0.04819850846640035,0.07239680886179754,0.0461580639016416,-0.0397599101717698,-0.0122580393147642,-0.004616207436718273,0.46808510638297873,-0.0910133096262114,-0.058007862177101244,-0.0122580393147642,0.04975631437478985,0.08711239637901969,0.0610353011899789,-0.0606663899301569,0.0238279704846966,0.017902522552097257,0.574468085106383,-0.07142885749060268,-0.04258107273641025,0.0238279704846966,0.0622122814981399,0.1135572092189456,0.0702992621756708,-0.0611965636730467,1.0060809825711852,0.5957446808510638,0.3617021276595745,0.23404255319148937,0.3829787234042553,0.5957446808510638,0.6382978723404256,0.6595744680851063,0.8936170212765957,0.574468085106383,0.46808510638297873,0.0954949538308291,0.0890409798256377,0.0757713040163142,0.6382978723404256,0.3617021276595745,0.2765957446808511,0.06382978723404255,0.02127659574468085,0.7446808510638298,0.5957446808510638,0.3617021276595745,0.23404255319148937,9.0,2019-2021|2022|2023,validation,2022
candidate_1_cohort_rs_antichase,test,39,0.0097965028517394,0.012632642770425294,0.5897435897435898,-0.01601268248446822,-0.0080658408520703,0.0097965028517394,0.03347039567305485,0.04747124564400409,0.0258704954880202,-0.0158587467908201,0.0252797984735633,0.022492607083114933,0.6923076923076923,-0.03074006513902324,-0.013131090596122899,0.0252797984735633,0.054856945704425994,0.0717452915080357,0.0370813899307975,-0.0184480617266769,0.058546510693145,0.03712185473958486,0.717948717948718,-0.06530059253466831,-0.02088611714562015,0.058546510693145,0.07993737236980644,0.11801582619755606,0.076272546547716,-0.02178449957881,0.0501106871268195,0.042659973336571295,0.717948717948718,-0.052603564649469296,-0.00670161771127575,0.0501106871268195,0.08478452978675724,0.11330192444928759,0.0930764529705123,-0.02178449957881,3.5012301417245806,0.20512820512820512,0.10256410256410256,0.05128205128205128,0.1282051282051282,0.20512820512820512,0.3076923076923077,0.3076923076923077,0.41025641025641024,0.8461538461538461,0.7692307692307693,0.093750043321872,0.0829504697876071,0.06639011587141838,0.6410256410256411,0.46153846153846156,0.28205128205128205,0.02564102564102564,0.02564102564102564,0.46153846153846156,0.20512820512820512,0.10256410256410256,0.07692307692307693,12.5,2019-2021|2022|2023,test,2023
cohort_sector_50,train,212,0.012688331235503,0.014341452370129222,0.6839622641509434,-0.024869842279747627,-0.005640131636348401,0.012688331235503,0.0340038326130644,0.05232686474650752,0.0276401052708765,-0.01482721707746935,0.02634251514114555,0.028266317546131754,0.7452830188679245,-0.03286485634293497,-0.00016832762347395,0.02634251514114555,0.05520590566016907,0.08903828677547415,0.0472157627860602,-0.01918291578609895,0.050520604512456144,0.05531637897423053,0.7735849056603774,-0.027288383541826028,0.010840919613763026,0.050520604512456144,0.0972975048790239,0.14767928428018487,0.0796667794106511,-0.02335320700527385,0.0621449220612887,0.06824751759942628,0.7877358490566038,-0.026148556917676778,0.00940278101783865,0.0621449220612887,0.11882639573691092,0.16838798516787748,0.09224863212956595,-0.027916472788798448,3.411384971351471,0.25,0.10377358490566038,0.09905660377358491,0.16037735849056603,0.25,0.2971698113207547,0.16981132075471697,0.25943396226415094,0.9009433962264151,0.8584905660377359,0.19091256633897064,0.1887366603285595,0.14473587996916398,0.7216981132075472,0.49528301886792453,0.3443396226415094,0.16037735849056603,0.07075471698113207,0.45754716981132076,0.25,0.10377358490566038,0.07547169811320754,13.0,2019-2021|2022|2023,train,"2019,2020,2021"
cohort_sector_50,validation,329,0.0138525987588027,0.009867552938678236,0.5927051671732523,-0.058192198902389004,-0.0236472306402583,0.0138525987588027,0.041801247517105,0.076412512892397,0.0326229756319056,-0.0252230054192731,0.0225518418954484,0.012882789203562353,0.6413373860182371,-0.07945306282989248,-0.0278406822417138,0.0225518418954484,0.0558057011144885,0.08664487109170925,0.0531304551879725,-0.0339693892286682,-0.0035136062259123,-0.007686503615180508,0.48936170212765956,-0.11530576449668273,-0.0582742880384443,-0.0035136062259123,0.0464497187781107,0.09205042491898584,0.0677531178687553,-0.0480531589542012,-0.0217315798509978,-0.023333775137956817,0.3951367781155015,-0.14884677949365913,-0.0864608490155766,-0.0217315798509978,0.0387754951819636,0.11102723599277949,0.0738067602866852,-0.073923954013175,1.409961786972837,0.48632218844984804,0.3221884498480243,0.24316109422492402,0.3617021276595745,0.48632218844984804,0.6261398176291794,0.4316109422492401,0.6474164133738601,0.6778115501519757,0.5075987841945289,0.1632382213327361,0.1550907924627729,0.12695401344328144,0.6443768996960486,0.4194528875379939,0.2978723404255319,0.11550151975683891,0.0425531914893617,0.6838905775075987,0.48632218844984804,0.3221884498480243,0.2613981762917933,22.0,2019-2021|2022|2023,validation,2022
cohort_sector_50,test,60,0.0083432619571303,0.012664118020162863,0.6166666666666667,-0.018309172988851923,-0.0100219944193149,0.0083432619571303,0.029410746874298878,0.053572537765810155,0.02429331243151065,-0.01091339756487625,0.02763996961379075,0.031183640408859035,0.7833333333333333,-0.01377612585069082,0.00307439762635705,0.02763996961379075,0.05400632255005615,0.0695113074513239,0.0433764185750553,-0.0139161301872521,0.06732675743977405,0.06892399294203215,0.8833333333333333,-0.0022177492101814397,0.0178274073622521,0.06732675743977405,0.11564936045441974,0.15961220684107968,0.08040084455207175,-0.01616210976402605,0.06991798564750926,0.07313234059588165,0.85,-0.011387496263830768,0.022807382651900153,0.06991798564750926,0.1156408493130268,0.16554526277526843,0.11980616778359304,-0.01821223768918505,4.974650322634831,0.08333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.15,0.9833333333333333,0.9666666666666667,0.14188011201912615,0.13431938418935557,0.11194182107730166,0.75,0.5,0.4,0.18333333333333332,0.08333333333333333,0.25,0.08333333333333333,0.03333333333333333,0.016666666666666666,13.0,2019-2021|2022|2023,test,2023
rs_sector_higher_low,train,417,0.0086747615893081,0.009156135671460694,0.6067146282973621,-0.03391890603584604,-0.0105406948340678,0.0086747615893081,0.0308820470030553,0.05019689290183908,0.0237509011433338,-0.0172900420447446,0.0157879482977474,0.018632320193844285,0.6642685851318945,-0.03991689527536444,-0.0094601150834374,0.0157879482977474,0.0468358058322224,0.0793088906439864,0.0384062732667442,-0.0245850120171867,0.0349919058209597,0.04035836232824526,0.7050359712230215,-0.05689866571395078,-0.0096916930757966,0.0349919058209597,0.0796092006463435,0.13550926256972268,0.0708532209894381,-0.0328988430826884,0.047991123599788,0.049430691781612635,0.709832134292566,-0.06578467273033325,-0.0080304434896227,0.047991123599788,0.0998317439712772,0.15899165857618866,0.0854000148377434,-0.0391248067825047,2.1536690761846744,0.3381294964028777,0.1774580335731415,0.14148681055155876,0.2158273381294964,0.3381294964028777,0.4148681055155875,0.2949640287769784,0.3908872901678657,0.815347721822542,0.7553956834532374,0.1701003299360322,0.162840340496607,0.13300736173785543,0.6282973621103117,0.41247002398081534,0.2709832134292566,0.13189448441247004,0.05995203836930456,0.5347721822541966,0.3381294964028777,0.1774580335731415,0.1223021582733813,15.0,2019-2021|2022|2023,train,"2019,2020,2021"
rs_sector_higher_low,validation,300,0.00822768708365735,0.0045292087803096405,0.5733333333333334,-0.056359001742424135,-0.0219600084495473,0.00822768708365735,0.0326007469010992,0.05569756878864394,0.03104360361175515,-0.02718760330202595,0.010842466471902401,0.004123920553298323,0.5733333333333334,-0.07911500951032914,-0.034475759568805095,0.010842466471902401,0.04129635337929465,0.0765010903872063,0.0447773522464365,-0.03658698539543595,0.00308426505201095,-0.0033417364909462707,0.52,-0.10837504192135812,-0.05472167821407485,0.00308426505201095,0.052582172336722605,0.08776774018884613,0.06090351710511585,-0.05261973917369875,-0.021541866405620398,-0.02099633123449404,0.38666666666666666,-0.14177799049933873,-0.07954708203109759,-0.021541866405620398,0.04268019287946975,0.1048941168748445,0.0677363731052209,-0.07522154566766995,1.157427194841696,0.5233333333333333,0.3433333333333333,0.25333333333333335,0.38666666666666666,0.5233333333333333,0.63,0.45,0.63,0.6566666666666666,0.5666666666666667,0.16466556633313156,0.155951608610504,0.13144586253308738,0.6133333333333333,0.33666666666666667,0.23,0.08,0.03333333333333333,0.69,0.5233333333333333,0.3433333333333333,0.25666666666666665,18.0,2019-2021|2022|2023,validation,2022
rs_sector_higher_low,test,178,0.009681364489685849,0.01306089718566554,0.6179775280898876,-0.02033424658776011,-0.00788923265958695,0.009681364489685849,0.030756965484804524,0.05345366960117181,0.02276843327503205,-0.01538751848944835,0.02175184634997115,0.02318414714614483,0.7078651685393258,-0.02892554293849689,-0.003143971703516775,0.02175184634997115,0.0456584112151121,0.07323963882632185,0.042375526373764946,-0.01889774860784815,0.03720114610895245,0.03712645127150854,0.6741573033707865,-0.050264766431825224,-0.0170615175980248,0.03720114610895245,0.0821610379695835,0.1297666145735988,0.06502893880017685,-0.026781952512164052,0.0318787242860145,0.03441789862290054,0.6741573033707865,-0.06710946064991107,-0.016160009510352298,0.0318787242860145,0.08372638676994545,0.14005062119819017,0.0770176594010475,-0.02923190156290585,2.4280880481227594,0.2640449438202247,0.10674157303370786,0.07303370786516854,0.1348314606741573,0.2640449438202247,0.34831460674157305,0.24719101123595505,0.33146067415730335,0.8764044943820225,0.8258426966292135,0.14562300650021925,0.13887856331645904,0.11450821361453428,0.6573033707865169,0.3651685393258427,0.2808988764044944,0.1348314606741573,0.06179775280898876,0.4438202247191011,0.2640449438202247,0.10674157303370786,0.03932584269662921,13.0,2019-2021|2022|2023,test,2023
cohort_sector_25,train,470,0.01140754555957175,0.012204822487724058,0.6404255319148936,-0.028021702377362838,-0.009117295390865626,0.01140754555957175,0.03193061813505026,0.05219190171677009,0.02600441161112995,-0.0152792364529312,0.01961837481318815,0.02209750477174792,0.6829787234042554,-0.03778283568425749,-0.007248289948222775,0.01961837481318815,0.04962471994265025,0.08434065591549986,0.0426971280722426,-0.022977857345989103,0.0384697701135805,0.04091887626004323,0.7063829787234043,-0.04774392526535981,-0.00743410327029695,0.0384697701135805,0.07904737551256699,0.1341390150229878,0.06603563095639314,-0.03155559766791965,0.04794562289988285,0.050429439307241336,0.723404255319149,-0.056564034588060134,-0.004960200407461601,0.04794562289988285,0.0991621566289764,0.15862843531020177,0.0826633547321041,-0.0375486037489883,2.0926756530277006,0.30851063829787234,0.14893617021276595,0.1127659574468085,0.2,0.30851063829787234,0.37872340425531914,0.26595744680851063,0.37446808510638296,0.8425531914893617,0.7617021276595745,0.1795843188318133,0.16356224460973018,0.13262176969185308,0.6382978723404256,0.39148936170212767,0.2702127659574468,0.125531914893617,0.059574468085106386,0.5276595744680851,0.30851063829787234,0.14893617021276595,0.09148936170212765,16.0,2019-2021|2022|2023,train,"2019,2020,2021"
cohort_sector_25,validation,505,0.0093581424110535,0.008620868495318686,0.5801980198019802,-0.0539830843318204,-0.0212278159928389,0.0093581424110535,0.0375855155274091,0.06511496794596032,0.0308574790384557,-0.0248288570244332,0.0138444572572871,0.008059547696209325,0.5821782178217821,-0.07683522996622766,-0.0339534458714662,0.0138444572572871,0.0488804413096801,0.08281682528415814,0.0497179241019085,-0.0344738113411163,-0.0005777114365735,-0.006534070685939015,0.49504950495049505,-0.10905551985825378,-0.0575655837309458,-0.0005777114365735,0.0483521341056509,0.08918562086043455,0.0621707499586372,-0.0509203343590028,-0.0230747198067539,-0.024819811534151238,0.39603960396039606,-0.1499454520999254,-0.089272644273505,-0.0230747198067539,0.0397410763530865,0.10154596623394042,0.0684576905764935,-0.0748615517496094,1.22094151071978,0.5089108910891089,0.31485148514851485,0.23366336633663368,0.36633663366336633,0.5089108910891089,0.6316831683168317,0.4514851485148515,0.6198019801980198,0.6574257425742575,0.5306930693069307,0.1591346863052931,0.1524533837878687,0.125130269257303,0.6099009900990099,0.38415841584158417,0.2693069306930693,0.09702970297029703,0.03564356435643564,0.689108910891089,0.5089108910891089,0.31485148514851485,0.24356435643564356,18.0,2019-2021|2022|2023,validation,2022
cohort_sector_25,test,201,0.0141615879153091,0.017786145217137308,0.7064676616915423,-0.0158072678340247,-0.0022559541998797,0.0141615879153091,0.0316171280870951,0.0559095645574561,0.0249057039723379,-0.0123757853050785,0.0301382405249013,0.034338262700660795,0.8009950248756219,-0.0178619281134591,0.007001022559798,0.0301382405249013,0.0577154840922549,0.0948802388110825,0.0455202084096539,-0.0158587467908201,0.0600977203839736,0.06471717045900573,0.845771144278607,-0.0156058554244015,0.0196778476375401,0.0600977203839736,0.1013578480378198,0.1597986632928938,0.0851630646858501,-0.0175787355295439,0.0559810306364227,0.059834693160211366,0.7860696517412935,-0.0390941956021485,0.0100072366982228,0.0559810306364227,0.1007174321104158,0.1586640803969869,0.1042667243597146,-0.019104401180263,4.844663857802504,0.12437810945273632,0.03980099502487562,0.05970149253731343,0.09950248756218906,0.12437810945273632,0.1691542288557214,0.14925373134328357,0.24875621890547264,0.945273631840796,0.8955223880597015,0.1388178036943712,0.1318145476621604,0.11176408958328127,0.7711442786069652,0.5124378109452736,0.4079601990049751,0.17412935323383086,0.08955223880597014,0.29850746268656714,0.12437810945273632,0.03980099502487562,0.024875621890547265,23.5,2019-2021|2022|2023,test,2023
cohort+anti_chase,train,45,0.0120509792663345,0.006820843974516514,0.6444444444444445,-0.02992573689433,-0.0144927837347725,0.0120509792663345,0.0286855206391025,0.051271894352340905,0.0189419489722848,-0.0128166418957121,0.0206137208072196,0.015233621143937016,0.6888888888888889,-0.05164063156793572,-0.013351521307182,0.0206137208072196,0.0430873042056745,0.0511904823898881,0.038144686562709,-0.0128166418957121,0.0394082154943755,0.041137513081386204,0.7777777777777778,-0.06454790632223231,0.01343468164653,0.0394082154943755,0.0690518456498456,0.12755273976177073,0.0709430345518324,-0.0142165867624666,0.081836962969541,0.059278168740640895,0.7555555555555555,-0.07346559165879536,0.0146109932212863,0.081836962969541,0.1087084187156826,0.16678699448292256,0.0862634504032062,-0.015432188352989,4.990159433988055,0.26666666666666666,0.17777777777777778,0.08888888888888889,0.15555555555555556,0.26666666666666666,0.3111111111111111,0.4,0.5111111111111111,0.7555555555555555,0.6666666666666666,0.0966718706225486,0.0903961590597608,0.07335463520861865,0.6888888888888889,0.37777777777777777,0.2,0.08888888888888889,0.06666666666666667,0.35555555555555557,0.26666666666666666,0.17777777777777778,0.1111111111111111,10.0,2019-2021|2022|2023,train,"2019,2020,2021"
cohort+anti_chase,validation,90,0.00957918943998745,0.008379574694088605,0.5666666666666667,-0.04838679723225013,-0.02691595228437305,0.00957918943998745,0.0448595217087919,0.0718169201659372,0.030731796476094753,-0.02147635068850135,0.0185767350883422,0.008459016686767943,0.6555555555555556,-0.0728095606965099,-0.04294980810004035,0.0185767350883422,0.047667229311583674,0.08014504390059178,0.051256068025370596,-0.03178476079879635,-0.0219579626938512,-0.01131866440263263,0.37777777777777777,-0.10898693769172463,-0.068901632776032,-0.0219579626938512,0.04901429158685047,0.08633165975331529,0.06147025418442515,-0.05471075769376285,-0.0046022162227266,-0.005992995766510874,0.4666666666666667,-0.12087133079554169,-0.06549820135855983,-0.0046022162227266,0.04957509786593145,0.12169801259968682,0.06577344209342689,-0.07159457352758505,1.1235496778987746,0.5333333333333333,0.35555555555555557,0.18888888888888888,0.35555555555555557,0.5333333333333333,0.6555555555555556,0.7111111111111111,0.8777777777777778,0.4888888888888889,0.3111111111111111,0.09181186660407509,0.08774053504779519,0.06984320449854607,0.6111111111111112,0.37777777777777777,0.2777777777777778,0.1111111111111111,0.022222222222222223,0.7222222222222222,0.5333333333333333,0.35555555555555557,0.26666666666666666,11.0,2019-2021|2022|2023,validation,2022
cohort+anti_chase,test,37,0.0165281530997274,0.013728995497995672,0.6756756756756757,-0.01582149332366182,-0.0063199496183907,0.0165281530997274,0.0338116921748785,0.04325555663518527,0.0269237254069303,-0.0090199075368769,0.026850738553281,0.027036182613536353,0.8108108108108109,-0.01587936423646174,0.0040054179331734,0.026850738553281,0.0498760406456912,0.06055536356070911,0.0409875170272513,-0.0102699568101698,0.058546510693145,0.053527196720931244,0.8648648648648649,-0.01726956859050286,0.0194155479841791,0.058546510693145,0.0761494647756686,0.12344982908101852,0.072051708836373,-0.0142093028437729,0.0550064578684801,0.05996386653058427,0.8918918918918919,-0.0009322870358868989,0.0247029821273301,0.0550064578684801,0.0901535265493331,0.11600567697632133,0.0957410842168786,-0.0142093028437729,5.070742008144968,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.10810810810810811,0.13513513513513514,0.21621621621621623,0.3783783783783784,0.918918918918919,0.8918918918918919,0.0890364614428431,0.0771590729353424,0.0654842621880858,0.7567567567567568,0.40540540540540543,0.24324324324324326,0.02702702702702703,0.02702702702702703,0.2972972972972973,0.10810810810810811,0.05405405405405406,0.02702702702702703,20.0,2019-2021|2022|2023,test,2023
base,train,3995,0.0021795305473806,0.002674469891103946,0.5133917396745933,-0.08048428980440975,-0.032074333509695296,0.0021795305473806,0.035914949149306555,0.07753722560627216,0.035406488708914,-0.0347276898019371,0.0036927663897419,0.002933274212554952,0.5176470588235295,-0.11119479671651468,-0.0501490412891372,0.0036927663897419,0.04947619807299515,0.10616948274733749,0.052454074137638,-0.0514209230418958,-0.0057403538791045,0.0006235408552433321,0.47684605757196497,-0.15619724108445246,-0.07708362404311125,-0.0057403538791045,0.06278630037841165,0.14422414842060083,0.0716113420993607,-0.0746268656716417,-0.0171979198204973,-0.0074581595497250595,0.44005006257822277,-0.19632029326458963,-0.09811872174343805,-0.0171979198204973,0.06712852808424015,0.1733544618458433,0.0844653857840982,-0.0944831281983421,0.9595919841314344,0.6387984981226533,0.472090112640801,0.36545682102628285,0.5113892365456821,0.6387984981226533,0.7229036295369211,0.4623279098873592,0.6020025031289111,0.64180225281602,0.5464330413016271,0.1936258155315049,0.1817516441865114,0.1503439811645405,0.64630788485607,0.4560700876095119,0.3644555694618273,0.2137672090112641,0.13541927409261578,0.7804755944931164,0.6387984981226533,0.472090112640801,0.3839799749687109,14.0,2020-2022|2023|2024,train,"2020,2021,2022"
base,validation,1609,0.0112392698455903,0.016623539604638093,0.5891858297078931,-0.053566425476837536,-0.017009895502226,0.0112392698455903,0.0445971529645214,0.08822014983000742,0.0386472128355936,-0.0265017001014331,0.0208333850734778,0.02691618786265604,0.6196395276569298,-0.07152166842622179,-0.024950100560296,0.0208333850734778,0.0683492271997432,0.13253629944095546,0.0617283344971364,-0.0360029267354592,0.0364372117922406,0.045357638261448584,0.6351771286513362,-0.10715560677553415,-0.0328356560689241,0.0364372117922406,0.1076200516050609,0.1998034858260075,0.0971698184503955,-0.0482477211296232,0.0353574196813453,0.04718428644802534,0.6140459912989434,-0.1343035585827317,-0.0504095965481062,0.0353574196813453,0.1176777286838217,0.22475568942475072,0.1191710516649309,-0.0577275278306576,2.0139773687826064,0.4853946550652579,0.3064014916096955,0.26476072094468617,0.3729024238657551,0.4853946550652579,0.5537600994406464,0.2995649471721566,0.43567433188315724,0.7911746426351771,0.6973275326289621,0.1922807394076298,0.1848342150805844,0.15221354661944056,0.7358607830950901,0.5724052206339342,0.4891236793039155,0.2939714108141703,0.1858297078931013,0.6382846488502175,0.4853946550652579,0.3064014916096955,0.22560596643878186,17.0,2020-2022|2023|2024,validation,2023
base,test,1297,-0.002075187199088,-6.22008990497008e-05,0.48573631457208943,-0.09421307017713182,-0.0406428286930983,-0.002075187199088,0.0368217176044587,0.08291732667813001,0.0370944434776141,-0.0337401476476764,-0.0128118396062553,0.0014744505257829538,0.4379336931380108,-0.12231471705697984,-0.06528183906901,-0.0128118396062553,0.0457062660993827,0.1148678560171465,0.0532467347491063,-0.0594965123234584,0.0017751360689366,0.016638414134241136,0.5042405551272167,-0.14004715518437846,-0.0623600132056296,0.0017751360689366,0.0705947884089654,0.16126107536260206,0.0757180072140608,-0.0792856897626604,0.0054550172698268,0.030129603699531264,0.5188897455666923,-0.17187398950282642,-0.0710745402310656,0.0054550172698268,0.0950345479672141,0.21033194918572304,0.093634076704177,-0.0903729814609745,0.9550021881719215,0.6646106399383191,0.49498843484965305,0.3662297609868928,0.5543562066306862,0.6646106399383191,0.7101002313030069,0.42405551272166536,0.5235158057054742,0.6900539707016191,0.6391673091750193,0.1918103594070273,0.1812787711181456,0.15580113797489203,0.6622976098689283,0.4780262143407864,0.38858905165767155,0.24209714726291442,0.14340786430223593,0.7810331534309946,0.6646106399383191,0.49498843484965305,0.39707016191210487,10.0,2020-2022|2023|2024,test,2024
candidate_1_cohort_rs_antichase,train,76,0.009797283662912049,0.000825304787573761,0.5789473684210527,-0.044127913983612696,-0.023915394759358753,0.009797283662912049,0.03044780599193405,0.04898603659531135,0.02341649958649035,-0.021275887516510848,0.02010709976281685,0.006145485785536523,0.631578947368421,-0.06833544263575189,-0.020161667693882373,0.02010709976281685,0.04363392900196165,0.06301840970236344,0.041665208979298346,-0.030400887014705648,0.01366621735903625,0.00385829817020408,0.5526315789473685,-0.0814358231587719,-0.040011316825265625,0.01366621735903625,0.05933428892209015,0.0893147762900581,0.0602060089386299,-0.0490809120613184,0.03124399871261255,0.015666828503890066,0.618421052631579,-0.10573799752744281,-0.04318182253203918,0.03124399871261255,0.0840710925605623,0.1315531247071856,0.07191805485483516,-0.0537821508772344,1.2266685032953861,0.5,0.3026315789473684,0.15789473684210525,0.2894736842105263,0.5,0.5394736842105263,0.5921052631578947,0.7763157894736842,0.6052631578947368,0.5131578947368421,0.09275763064438636,0.08866050610782855,0.07430148903225206,0.631578947368421,0.32894736842105265,0.2236842105263158,0.039473684210526314,0.013157894736842105,0.6447368421052632,0.5,0.3026315789473684,0.19736842105263158,9.0,2020-2022|2023|2024,train,"2020,2021,2022"
candidate_1_cohort_rs_antichase,validation,39,0.0097965028517394,0.012632642770425294,0.5897435897435898,-0.01601268248446822,-0.0080658408520703,0.0097965028517394,0.03347039567305485,0.04747124564400409,0.0258704954880202,-0.0158587467908201,0.0252797984735633,0.022492607083114933,0.6923076923076923,-0.03074006513902324,-0.013131090596122899,0.0252797984735633,0.054856945704425994,0.0717452915080357,0.0370813899307975,-0.0184480617266769,0.058546510693145,0.03712185473958486,0.717948717948718,-0.06530059253466831,-0.02088611714562015,0.058546510693145,0.07993737236980644,0.11801582619755606,0.076272546547716,-0.02178449957881,0.0501106871268195,0.042659973336571295,0.717948717948718,-0.052603564649469296,-0.00670161771127575,0.0501106871268195,0.08478452978675724,0.11330192444928759,0.0930764529705123,-0.02178449957881,3.5012301417245806,0.20512820512820512,0.10256410256410256,0.05128205128205128,0.1282051282051282,0.20512820512820512,0.3076923076923077,0.3076923076923077,0.41025641025641024,0.8461538461538461,0.7692307692307693,0.093750043321872,0.0829504697876071,0.06639011587141838,0.6410256410256411,0.46153846153846156,0.28205128205128205,0.02564102564102564,0.02564102564102564,0.46153846153846156,0.20512820512820512,0.10256410256410256,0.07692307692307693,12.5,2020-2022|2023|2024,validation,2023
