month,node_id,symbol,value,era,in_universe,stamp_session
2023-12,co:us:UPST,UPST,0.713636380624215,reconstruction,True,2023-12-29
2023-12,co:us:V,V,0.41181380559898184,reconstruction,True,2023-12-29
2023-12,co:us:WU,WU,0.3781697785453803,reconstruction,True,2023-12-29
2023-12,co:us:XYZ,XYZ,0.7160144517485563,reconstruction,True,2023-12-29
2024-01,co:us:AFRM,AFRM,0.6868272852935929,reconstruction,True,2024-01-31
2024-01,co:us:AXP,AXP,0.5353733338117443,reconstruction,True,2024-01-31
2024-01,co:us:COF,COF,0.6420122909862107,reconstruction,True,2024-01-31
2024-01,co:us:FI,FI,0.43364868589905203,reconstruction,True,2024-01-31
2024-01,co:us:FIS,FIS,0.5829901770008133,reconstruction,True,2024-01-31
2024-01,co:us:FLYW,FLYW,0.5360783183182378,reconstruction,True,2024-01-31
2024-01,co:us:FOUR,FOUR,0.23619501026984063,reconstruction,True,2024-01-31
2024-01,co:us:FUTU,FUTU,0.14605364084584804,reconstruction,True,2024-01-31
2024-01,co:us:GPN,GPN,0.6943695908123556,reconstruction,True,2024-01-31
2024-01,co:us:HOOD,HOOD,0.6427880819182683,reconstruction,True,2024-01-31
2024-01,co:us:JKHY,JKHY,0.2903651172951139,reconstruction,True,2024-01-31
2024-01,co:us:MA,MA,0.3452411600207715,reconstruction,True,2024-01-31
2024-01,co:us:MQ,MQ,0.38863615443247584,reconstruction,True,2024-01-31
2024-01,co:us:PYPL,PYPL,0.674097674486337,reconstruction,True,2024-01-31
2024-01,co:us:SOFI,SOFI,0.7435008595749463,reconstruction,True,2024-01-31
2024-01,co:us:SYF,SYF,0.6508681886729453,reconstruction,True,2024-01-31
2024-01,co:us:TOST,TOST,0.7164919599132382,reconstruction,True,2024-01-31
2024-01,co:us:UPST,UPST,0.7581193800848229,reconstruction,True,2024-01-31
2024-01,co:us:V,V,0.338882873511777,reconstruction,True,2024-01-31
2024-01,co:us:WU,WU,0.41368646070068754,reconstruction,True,2024-01-31
2024-01,co:us:XYZ,XYZ,0.6762281076373671,reconstruction,True,2024-01-31
2024-02,co:us:AFRM,AFRM,0.7079603515509794,reconstruction,True,2024-02-29
2024-02,co:us:AXP,AXP,0.512299247590569,reconstruction,True,2024-02-29
2024-02,co:us:COF,COF,0.6459586732489885,reconstruction,True,2024-02-29
2024-02,co:us:FI,FI,0.3923107886900918,reconstruction,True,2024-02-29
2024-02,co:us:FIS,FIS,0.5770157566459936,reconstruction,True,2024-02-29
2024-02,co:us:FLYW,FLYW,0.5766535521760142,reconstruction,True,2024-02-29
2024-02,co:us:FOUR,FOUR,0.4820814010398901,reconstruction,True,2024-02-29
2024-02,co:us:FUTU,FUTU,0.16469463541029855,reconstruction,True,2024-02-29
2024-02,co:us:GPN,GPN,0.5861300389895976,reconstruction,True,2024-02-29
2024-02,co:us:HOOD,HOOD,0.6235244594039008,reconstruction,True,2024-02-29
