month,node_id,symbol,value,value_display_shrunk,corr_to_ex_self,sd_own_daily,sd_ex_self_daily,era,in_universe,stamp_session
2025-07,co:us:FUTU,FUTU,0.5153663641169647,0.6234656224496132,0.21514218621862588,0.034818436409072756,0.014535125012663843,reconstruction,True,2025-07-31
2025-07,co:us:GPN,GPN,0.8725479838317521,0.8592054914613729,0.6369958758950911,0.01968028094653571,0.014367413634202237,reconstruction,True,2025-07-31
2025-07,co:us:HOOD,HOOD,1.2485645247506787,1.1073764084678646,0.5170211158069772,0.03397927926078966,0.014070562257275765,reconstruction,True,2025-07-31
2025-07,co:us:JKHY,JKHY,0.30094717657155734,0.4819489586696444,0.39262254466438024,0.011320566775023404,0.014769069392468248,reconstruction,True,2025-07-31
2025-07,co:us:MA,MA,0.34727388104527696,0.5125245836222994,0.36971755170836285,0.013838607343798512,0.014732971022187218,reconstruction,True,2025-07-31
2025-07,co:us:MQ,MQ,0.46359497075511025,0.5892965028307893,0.3020424097485972,0.02245152428322035,0.014627666227671799,reconstruction,True,2025-07-31
2025-07,co:us:PYPL,PYPL,0.812227090863424,0.8193937021022764,0.5561644760867411,0.021033955695186044,0.014402793357716194,reconstruction,True,2025-07-31
2025-07,co:us:SOFI,SOFI,1.1555088073687463,1.0459596349957891,0.571940930182646,0.028591343550464218,0.014151826036411741,reconstruction,True,2025-07-31
2025-07,co:us:SYF,SYF,1.087981886477622,1.0013918672076472,0.8078896865154468,0.019157628483153978,0.014225650869742678,reconstruction,True,2025-07-31
2025-07,co:us:TOST,TOST,0.733580510142676,0.7674869588265827,0.4290068872655111,0.024691868778556607,0.014440107962242306,reconstruction,True,2025-07-31
2025-07,co:us:UPST,UPST,2.0784833431502205,1.6551228286115622,0.6807040150959855,0.04136815579120222,0.013548085356078987,reconstruction,True,2025-07-31
2025-07,co:us:V,V,0.3566606943173615,0.5187198803818751,0.3996511513177219,0.013144111627851673,0.014728450397860027,reconstruction,True,2025-07-31
2025-07,co:us:WU,WU,0.6640795090591253,0.7216162981114392,0.5277279060585524,0.018256187544509306,0.01450775019263295,reconstruction,True,2025-07-31
2025-07,co:us:XYZ,XYZ,1.010591069538373,0.9503139280277428,0.3580091477937641,0.04003803923525461,0.014183763084799869,reconstruction,True,2025-07-31
2025-08,co:us:AFRM,AFRM,1.4390049798175961,1.2275401292089425,0.6161748035880323,0.0324381026721514,0.013889834867225321,reconstruction,True,2025-08-29
2025-08,co:us:AXP,AXP,0.6573033874631051,0.7116170782549786,0.6885762843045058,0.013777317742348943,0.014432809018866762,reconstruction,True,2025-08-29
2025-08,co:us:COF,COF,0.6707569368451808,0.7204964208471485,0.6146708063670152,0.01573518839701961,0.014419472105385555,reconstruction,True,2025-08-29
2025-08,co:us:CRCL,CRCL,0.8735710115845151,0.8543537101751091,0.13191911783804544,0.09430668914148428,0.014241378288418368,reconstruction,True,2025-08-29
2025-08,co:us:FI,FI,0.29564460821396976,0.47292228395054914,0.19044045041524316,0.02274016780970881,0.01464815416848359,reconstruction,True,2025-08-29
2025-08,co:us:FIS,FIS,0.6812085248457322,0.7273944689275125,0.5772698982172982,0.017004489204280562,0.014409948487381566,reconstruction,True,2025-08-29
2025-08,co:us:FLYW,FLYW,0.6848579260790797,0.7298030737415218,0.32682743289319566,0.03009729778396788,0.014363011943327448,reconstruction,True,2025-08-29
2025-08,co:us:FOUR,FOUR,0.9893056746490949,0.9307385877977318,0.4959618693271057,0.028281675391548734,0.014178259515058515,reconstruction,True,2025-08-29
2025-08,co:us:FUTU,FUTU,0.7155520862607809,0.7500612194614446,0.2766141794081957,0.03701280873716271,0.01430820748483074,reconstruction,True,2025-08-29
2025-08,co:us:GPN,GPN,0.8348252449817476,0.8287815042172826,0.5160549654352099,0.023123583177095366,0.014294057335862012,reconstruction,True,2025-08-29
2025-08,co:us:HOOD,HOOD,1.0534781954407753,0.9730924515202408,0.4360235938058563,0.034094252191349525,0.014111253970829003,reconstruction,True,2025-08-29
2025-08,co:us:JKHY,JKHY,0.4628945108329942,0.5833072196791054,0.5590635316777703,0.012058532317127113,0.014563762382777195,reconstruction,True,2025-08-29
2025-08,co:us:MA,MA,0.3006407454196447,0.4762197345062946,0.3267608919700091,0.013497267164911175,0.014669931222422073,reconstruction,True,2025-08-29
2025-08,co:us:MQ,MQ,0.6470246830158174,0.7048331333197686,0.31708864222363836,0.029362174041030822,0.01438957762168869,reconstruction,True,2025-08-29
2025-08,co:us:PYPL,PYPL,0.8321244366369046,0.8269989707096862,0.553991437574586,0.02148117422359322,0.014301210329809428,reconstruction,True,2025-08-29
2025-08,co:us:SOFI,SOFI,1.1877920091315448,1.0617395685561486,0.5468937821386687,0.030510278469837043,0.01404781431277103,reconstruction,True,2025-08-29
2025-08,co:us:SYF,SYF,0.7068008134286687,0.7442853793922506,0.6573877760475615,0.015479150642852801,0.014396990245169178,reconstruction,True,2025-08-29
2025-08,co:us:TOST,TOST,0.9864931764656494,0.9288823389966577,0.5923093034107081,0.02364736018038189,0.014198325715871624,reconstruction,True,2025-08-29
2025-08,co:us:UPST,UPST,1.6855375963225288,1.3902516561021983,0.49483482173664445,0.04655897536291044,0.013668637427140532,reconstruction,True,2025-08-29
2025-08,co:us:V,V,0.40471101502986867,0.5449061124490424,0.44147964829691333,0.013383999431325731,0.014599956863817235,reconstruction,True,2025-08-29
2025-08,co:us:WU,WU,0.6223898346388941,0.6885741333909992,0.4867240511666313,0.01847012856026559,0.014444091625687962,reconstruction,True,2025-08-29
